f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.5833;0.9;in_degree;1;0.7;[]
0.3750;0.9;out_degree;1;0.7;[]
0.5238;0.9;betweenness;1;0.7;[]
0.8000;0.9;closeness;1;0.7;[]
0.6000;0.9;eigenvector;1;0.7;[]
0.3750;0.9;clustering_coeff;1;0.7;[]
0.5833;0.9;pagerank;1;0.7;[]
0.6970;0.9;hubs;1;0.7;[]
0.6000;0.9;authorities;1;0.7;[]
0.4505;0.9;max_clique;1;0.7;[]
0.6000;0.9;cliques_count;1;0.7;[]
0.4505;0.9;work_at_weekend;1;0.7;[]
0.3750;0.9;neighborhood_variability_sender;1;0.7;[]
0.8901;0.9;neighborhood_variability_recipient;1;0.7;[]
0.6703;0.9;neighborhood_variability_all;1;0.7;[]
0.5833;0.9;in_degree;1;0.8;[]
0.3750;0.9;out_degree;1;0.8;[]
0.5238;0.9;betweenness;1;0.8;[]
0.8000;0.9;closeness;1;0.8;[]
0.6000;0.9;eigenvector;1;0.8;[]
0.3750;0.9;clustering_coeff;1;0.8;[]
0.5833;0.9;pagerank;1;0.8;[]
0.6970;0.9;hubs;1;0.8;[]
0.6000;0.9;authorities;1;0.8;[]
0.4505;0.9;max_clique;1;0.8;[]
0.6000;0.9;cliques_count;1;0.8;[]
0.4505;0.9;work_at_weekend;1;0.8;[]
0.3750;0.9;neighborhood_variability_sender;1;0.8;[]
0.8901;0.9;neighborhood_variability_recipient;1;0.8;[]
0.6703;0.9;neighborhood_variability_all;1;0.8;[]
0.5833;0.9;in_degree;1;0.9;[]
0.3750;0.9;out_degree;1;0.9;[]
0.5238;0.9;betweenness;1;0.9;[]
0.8000;0.9;closeness;1;0.9;[]
0.6000;0.9;eigenvector;1;0.9;[]
0.3750;0.9;clustering_coeff;1;0.9;[]
0.5833;0.9;pagerank;1;0.9;[]
0.7917;0.9;hubs;1;0.9;[]
0.6000;0.9;authorities;1;0.9;[]
0.3750;0.9;max_clique;1;0.9;[]
0.3750;0.9;cliques_count;1;0.9;[]
0.4505;0.9;work_at_weekend;1;0.9;[]
0.3750;0.9;neighborhood_variability_sender;1;0.9;[]
0.8901;0.9;neighborhood_variability_recipient;1;0.9;[]
0.6703;0.9;neighborhood_variability_all;1;0.9;[]
0.5833;0.9;in_degree;1;0.99;[]
0.3750;0.9;out_degree;1;0.99;[]
0.5238;0.9;betweenness;1;0.99;[]
0.8000;0.9;closeness;1;0.99;[]
0.6000;0.9;eigenvector;1;0.99;[]
0.3750;0.9;clustering_coeff;1;0.99;[]
0.5833;0.9;pagerank;1;0.99;[]
0.7917;0.9;hubs;1;0.99;[]
0.6000;0.9;authorities;1;0.99;[]
0.3750;0.9;max_clique;1;0.99;[]
0.3750;0.9;cliques_count;1;0.99;[]
0.4505;0.9;work_at_weekend;1;0.99;[]
0.3750;0.9;neighborhood_variability_sender;1;0.99;[]
0.8901;0.9;neighborhood_variability_recipient;1;0.99;[]
0.6703;0.9;neighborhood_variability_all;1;0.99;[]
0.6333;0.8;in_degree;1;0.7;[]
0.5686;0.8;out_degree;1;0.7;[]
0.3125;0.8;betweenness;1;0.7;[]
0.7603;0.8;closeness;1;0.7;[]
0.6179;0.8;eigenvector;1;0.7;[]
0.3714;0.8;clustering_coeff;1;0.7;[]
0.5832;0.8;pagerank;1;0.7;[]
0.7603;0.8;hubs;1;0.7;[]
0.7179;0.8;authorities;1;0.7;[]
0.4905;0.8;max_clique;1;0.7;[]
0.6645;0.8;cliques_count;1;0.7;[]
0.5810;0.8;work_at_weekend;1;0.7;[]
0.5417;0.8;neighborhood_variability_sender;1;0.7;[]
0.6179;0.8;neighborhood_variability_recipient;1;0.7;[]
0.5417;0.8;neighborhood_variability_all;1;0.7;[]
0.6333;0.8;in_degree;1;0.8;[]
0.5686;0.8;out_degree;1;0.8;[]
0.3125;0.8;betweenness;1;0.8;[]
0.7603;0.8;closeness;1;0.8;[]
0.6179;0.8;eigenvector;1;0.8;[]
0.3714;0.8;clustering_coeff;1;0.8;[]
0.5832;0.8;pagerank;1;0.8;[]
0.7603;0.8;hubs;1;0.8;[]
0.7179;0.8;authorities;1;0.8;[]
0.4824;0.8;max_clique;1;0.8;[]
0.6645;0.8;cliques_count;1;0.8;[]
0.5810;0.8;work_at_weekend;1;0.8;[]
0.5417;0.8;neighborhood_variability_sender;1;0.8;[]
0.6179;0.8;neighborhood_variability_recipient;1;0.8;[]
0.5417;0.8;neighborhood_variability_all;1;0.8;[]
0.6333;0.8;in_degree;1;0.9;[]
0.3714;0.8;out_degree;1;0.9;[]
0.3125;0.8;betweenness;1;0.9;[]
0.7603;0.8;closeness;1;0.9;[]
0.6179;0.8;eigenvector;1;0.9;[]
0.3714;0.8;clustering_coeff;1;0.9;[]
0.5832;0.8;pagerank;1;0.9;[]
0.7603;0.8;hubs;1;0.9;[]
0.7179;0.8;authorities;1;0.9;[]
0.4824;0.8;max_clique;1;0.9;[]
0.6645;0.8;cliques_count;1;0.9;[]
0.5810;0.8;work_at_weekend;1;0.9;[]
0.5417;0.8;neighborhood_variability_sender;1;0.9;[]
0.6179;0.8;neighborhood_variability_recipient;1;0.9;[]
0.5417;0.8;neighborhood_variability_all;1;0.9;[]
0.3714;0.8;in_degree;1;0.99;[]
0.3714;0.8;out_degree;1;0.99;[]
0.4545;0.8;betweenness;1;0.99;[]
0.7603;0.8;closeness;1;0.99;[]
0.6179;0.8;eigenvector;1;0.99;[]
0.3714;0.8;clustering_coeff;1;0.99;[]
0.5758;0.8;pagerank;1;0.99;[]
0.7603;0.8;hubs;1;0.99;[]
0.3714;0.8;authorities;1;0.99;[]
