f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.3377;0.9;in_degree;1;0.7;[]
0.3481;0.9;out_degree;1;0.7;[]
0.1667;0.9;betweenness;1;0.7;[]
0.4924;0.9;closeness;1;0.7;[]
0.3000;0.9;eigenvector;1;0.7;[]
0.3485;0.9;clustering_coeff;1;0.7;[]
0.4148;0.9;pagerank;1;0.7;[]
0.4091;0.9;hubs;1;0.7;[]
0.4127;0.9;authorities;1;0.7;[]
0.5238;0.9;max_clique;1;0.7;[]
0.3481;0.9;cliques_count;1;0.7;[]
0.2619;0.9;work_at_weekend;1;0.7;[]
0.2652;0.9;neighborhood_variability_sender;1;0.7;[]
0.4318;0.9;neighborhood_variability_recipient;1;0.7;[]
0.4222;0.9;neighborhood_variability_all;1;0.7;[]
0.3377;0.9;in_degree;1;0.8;[]
0.3481;0.9;out_degree;1;0.8;[]
0.1667;0.9;betweenness;1;0.8;[]
0.4924;0.9;closeness;1;0.8;[]
0.3000;0.9;eigenvector;1;0.8;[]
0.3485;0.9;clustering_coeff;1;0.8;[]
0.4148;0.9;pagerank;1;0.8;[]
0.4091;0.9;hubs;1;0.8;[]
0.4127;0.9;authorities;1;0.8;[]
0.5238;0.9;max_clique;1;0.8;[]
0.3481;0.9;cliques_count;1;0.8;[]
0.2619;0.9;work_at_weekend;1;0.8;[]
0.2652;0.9;neighborhood_variability_sender;1;0.8;[]
0.4318;0.9;neighborhood_variability_recipient;1;0.8;[]
0.4222;0.9;neighborhood_variability_all;1;0.8;[]
0.3377;0.9;in_degree;1;0.9;[]
0.2778;0.9;out_degree;1;0.9;[]
0.1667;0.9;betweenness;1;0.9;[]
0.4924;0.9;closeness;1;0.9;[]
0.3000;0.9;eigenvector;1;0.9;[]
0.3485;0.9;clustering_coeff;1;0.9;[]
0.4148;0.9;pagerank;1;0.9;[]
0.4091;0.9;hubs;1;0.9;[]
0.4127;0.9;authorities;1;0.9;[]
0.5238;0.9;max_clique;1;0.9;[]
0.2650;0.9;cliques_count;1;0.9;[]
0.2619;0.9;work_at_weekend;1;0.9;[]
0.2652;0.9;neighborhood_variability_sender;1;0.9;[]
0.4318;0.9;neighborhood_variability_recipient;1;0.9;[]
0.4222;0.9;neighborhood_variability_all;1;0.9;[]
0.3377;0.9;in_degree;1;0.99;[]
0.2778;0.9;out_degree;1;0.99;[]
0.1667;0.9;betweenness;1;0.99;[]
0.4924;0.9;closeness;1;0.99;[]
0.3000;0.9;eigenvector;1;0.99;[]
0.3485;0.9;clustering_coeff;1;0.99;[]
0.4148;0.9;pagerank;1;0.99;[]
0.4091;0.9;hubs;1;0.99;[]
0.4127;0.9;authorities;1;0.99;[]
0.5238;0.9;max_clique;1;0.99;[]
0.2650;0.9;cliques_count;1;0.99;[]
0.2619;0.9;work_at_weekend;1;0.99;[]
0.2652;0.9;neighborhood_variability_sender;1;0.99;[]
0.4318;0.9;neighborhood_variability_recipient;1;0.99;[]
0.4222;0.9;neighborhood_variability_all;1;0.99;[]
0.4578;0.8;in_degree;1;0.7;[]
0.3961;0.8;out_degree;1;0.7;[]
0.3306;0.8;betweenness;1;0.7;[]
0.5216;0.8;closeness;1;0.7;[]
0.3660;0.8;eigenvector;1;0.7;[]
0.3849;0.8;clustering_coeff;1;0.7;[]
0.4353;0.8;pagerank;1;0.7;[]
0.5280;0.8;hubs;1;0.7;[]
0.4561;0.8;authorities;1;0.7;[]
0.5278;0.8;max_clique;1;0.7;[]
0.3627;0.8;cliques_count;1;0.7;[]
0.4242;0.8;work_at_weekend;1;0.7;[]
0.4392;0.8;neighborhood_variability_sender;1;0.7;[]
0.3849;0.8;neighborhood_variability_recipient;1;0.7;[]
0.3405;0.8;neighborhood_variability_all;1;0.7;[]
0.4578;0.8;in_degree;1;0.8;[]
0.3961;0.8;out_degree;1;0.8;[]
0.3306;0.8;betweenness;1;0.8;[]
0.4167;0.8;closeness;1;0.8;[]
0.3660;0.8;eigenvector;1;0.8;[]
0.3849;0.8;clustering_coeff;1;0.8;[]
0.4353;0.8;pagerank;1;0.8;[]
0.5305;0.8;hubs;1;0.8;[]
0.4561;0.8;authorities;1;0.8;[]
0.5278;0.8;max_clique;1;0.8;[]
0.3627;0.8;cliques_count;1;0.8;[]
0.4242;0.8;work_at_weekend;1;0.8;[]
0.4392;0.8;neighborhood_variability_sender;1;0.8;[]
0.3849;0.8;neighborhood_variability_recipient;1;0.8;[]
0.3405;0.8;neighborhood_variability_all;1;0.8;[]
0.4578;0.8;in_degree;1;0.9;[]
0.3961;0.8;out_degree;1;0.9;[]
0.3306;0.8;betweenness;1;0.9;[]
0.4167;0.8;closeness;1;0.9;[]
0.3660;0.8;eigenvector;1;0.9;[]
0.3849;0.8;clustering_coeff;1;0.9;[]
0.4353;0.8;pagerank;1;0.9;[]
0.5305;0.8;hubs;1;0.9;[]
0.4561;0.8;authorities;1;0.9;[]
0.5278;0.8;max_clique;1;0.9;[]
0.3627;0.8;cliques_count;1;0.9;[]
0.4242;0.8;work_at_weekend;1;0.9;[]
0.4392;0.8;neighborhood_variability_sender;1;0.9;[]
0.3849;0.8;neighborhood_variability_recipient;1;0.9;[]
0.3405;0.8;neighborhood_variability_all;1;0.9;[]
0.1609;0.8;in_degree;1;0.99;[]
0.2395;0.8;out_degree;1;0.99;[]
0.3306;0.8;betweenness;1;0.99;[]
0.4167;0.8;closeness;1;0.99;[]
0.3660;0.8;eigenvector;1;0.99;[]
0.3849;0.8;clustering_coeff;1;0.99;[]
0.4353;0.8;pagerank;1;0.99;[]
0.5305;0.8;hubs;1;0.99;[]
0.1795;0.8;authorities;1;0.99;[]
0.3996;0.8;max_clique;1;0.99;[]
0.2395;0.8;cliques_count;1;0.99;[]
