f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.2619;0.9;in_degree;1;0.7;[]
0.2500;0.9;out_degree;1;0.7;[]
0.4667;0.9;betweenness;1;0.7;[]
0.5524;0.9;closeness;1;0.7;[]
0.3981;0.9;eigenvector;1;0.7;[]
0.4040;0.9;clustering_coeff;1;0.7;[]
0.3386;0.9;pagerank;1;0.7;[]
0.3889;0.9;hubs;1;0.7;[]
0.3905;0.9;authorities;1;0.7;[]
0.3952;0.9;max_clique;1;0.7;[]
0.3889;0.9;cliques_count;1;0.7;[]
0.3175;0.9;work_at_weekend;1;0.7;[]
0.3485;0.9;neighborhood_variability_sender;1;0.7;[]
0.6746;0.9;neighborhood_variability_recipient;1;0.7;[]
0.4040;0.9;neighborhood_variability_all;1;0.7;[]
0.2619;0.9;in_degree;1;0.8;[]
0.2500;0.9;out_degree;1;0.8;[]
0.4667;0.9;betweenness;1;0.8;[]
0.5524;0.9;closeness;1;0.8;[]
0.3981;0.9;eigenvector;1;0.8;[]
0.4040;0.9;clustering_coeff;1;0.8;[]
0.3386;0.9;pagerank;1;0.8;[]
0.3889;0.9;hubs;1;0.8;[]
0.3905;0.9;authorities;1;0.8;[]
0.3952;0.9;max_clique;1;0.8;[]
0.3889;0.9;cliques_count;1;0.8;[]
0.3175;0.9;work_at_weekend;1;0.8;[]
0.3485;0.9;neighborhood_variability_sender;1;0.8;[]
0.6746;0.9;neighborhood_variability_recipient;1;0.8;[]
0.4040;0.9;neighborhood_variability_all;1;0.8;[]
0.2619;0.9;in_degree;1;0.9;[]
0.2500;0.9;out_degree;1;0.9;[]
0.4667;0.9;betweenness;1;0.9;[]
0.5524;0.9;closeness;1;0.9;[]
0.3981;0.9;eigenvector;1;0.9;[]
0.4040;0.9;clustering_coeff;1;0.9;[]
0.3386;0.9;pagerank;1;0.9;[]
0.3889;0.9;hubs;1;0.9;[]
0.3905;0.9;authorities;1;0.9;[]
0.3952;0.9;max_clique;1;0.9;[]
0.3889;0.9;cliques_count;1;0.9;[]
