f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.4333;0.9;in_degree;1;0.7;[]
0.3833;0.9;out_degree;1;0.7;[]
0.2000;0.9;betweenness;1;0.7;[]
0.5714;0.9;closeness;1;0.7;[]
0.1818;0.9;eigenvector;1;0.7;[]
0.1818;0.9;clustering_coeff;1;0.7;[]
0.5079;0.9;pagerank;1;0.7;[]
0.5714;0.9;hubs;1;0.7;[]
0.5714;0.9;authorities;1;0.7;[]
0.5833;0.9;max_clique;1;0.7;[]
0.2857;0.9;cliques_count;1;0.7;[]
0.3556;0.9;work_at_weekend;1;0.7;[]
0.2000;0.9;neighborhood_variability_sender;1;0.7;[]
0.3667;0.9;neighborhood_variability_recipient;1;0.7;[]
0.3556;0.9;neighborhood_variability_all;1;0.7;[]
0.4333;0.9;in_degree;1;0.8;[]
0.3833;0.9;out_degree;1;0.8;[]
0.2000;0.9;betweenness;1;0.8;[]
0.5714;0.9;closeness;1;0.8;[]
0.1818;0.9;eigenvector;1;0.8;[]
0.1818;0.9;clustering_coeff;1;0.8;[]
0.5079;0.9;pagerank;1;0.8;[]
0.5714;0.9;hubs;1;0.8;[]
0.5714;0.9;authorities;1;0.8;[]
0.5833;0.9;max_clique;1;0.8;[]
0.2857;0.9;cliques_count;1;0.8;[]
0.3556;0.9;work_at_weekend;1;0.8;[]
0.2000;0.9;neighborhood_variability_sender;1;0.8;[]
0.3667;0.9;neighborhood_variability_recipient;1;0.8;[]
0.3556;0.9;neighborhood_variability_all;1;0.8;[]
0.4333;0.9;in_degree;1;0.9;[]
0.3833;0.9;out_degree;1;0.9;[]
0.2000;0.9;betweenness;1;0.9;[]
0.5714;0.9;closeness;1;0.9;[]
0.1818;0.9;eigenvector;1;0.9;[]
0.1818;0.9;clustering_coeff;1;0.9;[]
0.5079;0.9;pagerank;1;0.9;[]
0.5714;0.9;hubs;1;0.9;[]
0.5714;0.9;authorities;1;0.9;[]
0.5833;0.9;max_clique;1;0.9;[]
0.2857;0.9;cliques_count;1;0.9;[]
0.3556;0.9;work_at_weekend;1;0.9;[]
0.2000;0.9;neighborhood_variability_sender;1;0.9;[]
0.3667;0.9;neighborhood_variability_recipient;1;0.9;[]
0.3556;0.9;neighborhood_variability_all;1;0.9;[]
0.4333;0.9;in_degree;1;0.99;[]
0.3833;0.9;out_degree;1;0.99;[]
0.2000;0.9;betweenness;1;0.99;[]
0.5714;0.9;closeness;1;0.99;[]
0.1818;0.9;eigenvector;1;0.99;[]
0.1818;0.9;clustering_coeff;1;0.99;[]
0.5079;0.9;pagerank;1;0.99;[]
0.5714;0.9;hubs;1;0.99;[]
0.5714;0.9;authorities;1;0.99;[]
0.5833;0.9;max_clique;1;0.99;[]
0.2857;0.9;cliques_count;1;0.99;[]
0.3556;0.9;work_at_weekend;1;0.99;[]
0.2000;0.9;neighborhood_variability_sender;1;0.99;[]
0.3667;0.9;neighborhood_variability_recipient;1;0.99;[]
0.3556;0.9;neighborhood_variability_all;1;0.99;[]
0.5383;0.8;in_degree;1;0.7;[]
0.4718;0.8;out_degree;1;0.7;[]
0.3064;0.8;betweenness;1;0.7;[]
0.4316;0.8;closeness;1;0.7;[]
0.1905;0.8;eigenvector;1;0.7;[]
0.3481;0.8;clustering_coeff;1;0.7;[]
0.3565;0.8;pagerank;1;0.7;[]
0.1818;0.8;hubs;1;0.7;[]
0.2889;0.8;authorities;1;0.7;[]
0.2639;0.8;max_clique;1;0.7;[]
0.3761;0.8;cliques_count;1;0.7;[]
0.3686;0.8;work_at_weekend;1;0.7;[]
0.2741;0.8;neighborhood_variability_sender;1;0.7;[]
0.3439;0.8;neighborhood_variability_recipient;1;0.7;[]
0.3439;0.8;neighborhood_variability_all;1;0.7;[]
0.5383;0.8;in_degree;1;0.8;[]
0.4718;0.8;out_degree;1;0.8;[]
0.3064;0.8;betweenness;1;0.8;[]
0.4316;0.8;closeness;1;0.8;[]
0.1818;0.8;eigenvector;1;0.8;[]
0.3481;0.8;clustering_coeff;1;0.8;[]
0.3565;0.8;pagerank;1;0.8;[]
0.1818;0.8;hubs;1;0.8;[]
0.2889;0.8;authorities;1;0.8;[]
0.2639;0.8;max_clique;1;0.8;[]
0.3761;0.8;cliques_count;1;0.8;[]
0.3686;0.8;work_at_weekend;1;0.8;[]
0.2741;0.8;neighborhood_variability_sender;1;0.8;[]
0.3439;0.8;neighborhood_variability_recipient;1;0.8;[]
0.3439;0.8;neighborhood_variability_all;1;0.8;[]
0.5383;0.8;in_degree;1;0.9;[]
0.4718;0.8;out_degree;1;0.9;[]
0.3064;0.8;betweenness;1;0.9;[]
0.4316;0.8;closeness;1;0.9;[]
0.1818;0.8;eigenvector;1;0.9;[]
0.2738;0.8;clustering_coeff;1;0.9;[]
0.3565;0.8;pagerank;1;0.9;[]
0.1818;0.8;hubs;1;0.9;[]
0.2846;0.8;authorities;1;0.9;[]
0.2567;0.8;max_clique;1;0.9;[]
0.3761;0.8;cliques_count;1;0.9;[]
0.3686;0.8;work_at_weekend;1;0.9;[]
0.2741;0.8;neighborhood_variability_sender;1;0.9;[]
0.3439;0.8;neighborhood_variability_recipient;1;0.9;[]
0.3439;0.8;neighborhood_variability_all;1;0.9;[]
0.5383;0.8;in_degree;1;0.99;[]
0.4718;0.8;out_degree;1;0.99;[]
0.3064;0.8;betweenness;1;0.99;[]
0.4316;0.8;closeness;1;0.99;[]
0.1818;0.8;eigenvector;1;0.99;[]
0.2738;0.8;clustering_coeff;1;0.99;[]
0.3565;0.8;pagerank;1;0.99;[]
0.1818;0.8;hubs;1;0.99;[]
0.2846;0.8;authorities;1;0.99;[]
0.2567;0.8;max_clique;1;0.99;[]
0.3761;0.8;cliques_count;1;0.99;[]
0.3686;0.8;work_at_weekend;1;0.99;[]
0.2741;0.8;neighborhood_variability_sender;1;0.99;[]
0.3439;0.8;neighborhood_variability_recipient;1;0.99;[]
0.3439;0.8;neighborhood_variability_all;1;0.99;[]
0.3310;0.7;in_degree;1;0.7;[]
0.4762;0.7;out_degree;1;0.7;[]
0.2930;0.7;betweenness;1;0.7;[]
0.4392;0.7;closeness;1;0.7;[]
0.3921;0.7;eigenvector;1;0.7;[]
0.1818;0.7;clustering_coeff;1;0.7;[]
0.3301;0.7;pagerank;1;0.7;[]
0.2513;0.7;hubs;1;0.7;[]
0.2381;0.7;authorities;1;0.7;[]
0.2420;0.7;max_clique;1;0.7;[]
0.2885;0.7;cliques_count;1;0.7;[]
0.2906;0.7;work_at_weekend;1;0.7;[]
0.3498;0.7;neighborhood_variability_sender;1;0.7;[]
0.3026;0.7;neighborhood_variability_recipient;1;0.7;[]
0.3026;0.7;neighborhood_variability_all;1;0.7;[]
0.3702;0.7;in_degree;1;0.8;[]
0.4762;0.7;out_degree;1;0.8;[]
0.3168;0.7;betweenness;1;0.8;[]
0.4392;0.7;closeness;1;0.8;[]
0.3026;0.7;eigenvector;1;0.8;[]
0.1818;0.7;clustering_coeff;1;0.8;[]
0.3301;0.7;pagerank;1;0.8;[]
0.3026;0.7;hubs;1;0.8;[]
0.2381;0.7;authorities;1;0.8;[]
0.2381;0.7;max_clique;1;0.8;[]
0.2420;0.7;cliques_count;1;0.8;[]
0.2906;0.7;work_at_weekend;1;0.8;[]
0.3498;0.7;neighborhood_variability_sender;1;0.8;[]
0.1875;0.7;neighborhood_variability_recipient;1;0.8;[]
0.2491;0.7;neighborhood_variability_all;1;0.8;[]
0.3301;0.7;in_degree;1;0.9;[]
0.4762;0.7;out_degree;1;0.9;[]
0.2063;0.7;betweenness;1;0.9;[]
0.4392;0.7;closeness;1;0.9;[]
0.3026;0.7;eigenvector;1;0.9;[]
0.1818;0.7;clustering_coeff;1;0.9;[]
0.3301;0.7;pagerank;1;0.9;[]
0.2491;0.7;hubs;1;0.9;[]
0.2381;0.7;authorities;1;0.9;[]
0.2381;0.7;max_clique;1;0.9;[]
0.2420;0.7;cliques_count;1;0.9;[]
0.2906;0.7;work_at_weekend;1;0.9;[]
0.3026;0.7;neighborhood_variability_sender;1;0.9;[]
0.1875;0.7;neighborhood_variability_recipient;1;0.9;[]
0.2491;0.7;neighborhood_variability_all;1;0.9;[]
0.3301;0.7;in_degree;1;0.99;[]
0.4762;0.7;out_degree;1;0.99;[]
0.2063;0.7;betweenness;1;0.99;[]
0.4392;0.7;closeness;1;0.99;[]
0.3026;0.7;eigenvector;1;0.99;[]
0.1818;0.7;clustering_coeff;1;0.99;[]
0.3301;0.7;pagerank;1;0.99;[]
0.2491;0.7;hubs;1;0.99;[]
0.2352;0.7;authorities;1;0.99;[]
0.2381;0.7;max_clique;1;0.99;[]
0.2381;0.7;cliques_count;1;0.99;[]
0.2906;0.7;work_at_weekend;1;0.99;[]
0.3026;0.7;neighborhood_variability_sender;1;0.99;[]
0.1875;0.7;neighborhood_variability_recipient;1;0.99;[]
0.2491;0.7;neighborhood_variability_all;1;0.99;[]
0.2085;0.6;in_degree;1;0.7;[]
0.4321;0.6;out_degree;1;0.7;[]
0.3850;0.6;betweenness;1;0.7;[]
0.4558;0.6;closeness;1;0.7;[]
0.1860;0.6;eigenvector;1;0.7;[]
0.1860;0.6;clustering_coeff;1;0.7;[]
0.2322;0.6;pagerank;1;0.7;[]
0.2833;0.6;hubs;1;0.7;[]
0.2739;0.6;authorities;1;0.7;[]
0.2723;0.6;max_clique;1;0.7;[]
0.2739;0.6;cliques_count;1;0.7;[]
0.3137;0.6;work_at_weekend;1;0.7;[]
0.3282;0.6;neighborhood_variability_sender;1;0.7;[]
0.3889;0.6;neighborhood_variability_recipient;1;0.7;[]
0.2522;0.6;neighborhood_variability_all;1;0.7;[]
0.2375;0.6;in_degree;1;0.8;[]
0.4321;0.6;out_degree;1;0.8;[]
0.4040;0.6;betweenness;1;0.8;[]
0.4558;0.6;closeness;1;0.8;[]
0.1860;0.6;eigenvector;1;0.8;[]
0.1860;0.6;clustering_coeff;1;0.8;[]
0.2322;0.6;pagerank;1;0.8;[]
0.2833;0.6;hubs;1;0.8;[]
0.2739;0.6;authorities;1;0.8;[]
0.2723;0.6;max_clique;1;0.8;[]
0.2739;0.6;cliques_count;1;0.8;[]
0.3137;0.6;work_at_weekend;1;0.8;[]
0.3228;0.6;neighborhood_variability_sender;1;0.8;[]
0.3889;0.6;neighborhood_variability_recipient;1;0.8;[]
0.2396;0.6;neighborhood_variability_all;1;0.8;[]
0.2064;0.6;in_degree;1;0.9;[]
0.4321;0.6;out_degree;1;0.9;[]
0.2772;0.6;betweenness;1;0.9;[]
0.4558;0.6;closeness;1;0.9;[]
0.1860;0.6;eigenvector;1;0.9;[]
0.1860;0.6;clustering_coeff;1;0.9;[]
0.2322;0.6;pagerank;1;0.9;[]
0.2833;0.6;hubs;1;0.9;[]
0.2739;0.6;authorities;1;0.9;[]
0.2723;0.6;max_clique;1;0.9;[]
0.2723;0.6;cliques_count;1;0.9;[]
0.3137;0.6;work_at_weekend;1;0.9;[]
0.3228;0.6;neighborhood_variability_sender;1;0.9;[]
0.3566;0.6;neighborhood_variability_recipient;1;0.9;[]
0.2396;0.6;neighborhood_variability_all;1;0.9;[]
0.2064;0.6;in_degree;1;0.99;[]
0.4321;0.6;out_degree;1;0.99;[]
0.2772;0.6;betweenness;1;0.99;[]
0.4558;0.6;closeness;1;0.99;[]
0.1860;0.6;eigenvector;1;0.99;[]
0.1860;0.6;clustering_coeff;1;0.99;[]
0.2322;0.6;pagerank;1;0.99;[]
0.2833;0.6;hubs;1;0.99;[]
0.2322;0.6;authorities;1;0.99;[]
0.2723;0.6;max_clique;1;0.99;[]
0.2723;0.6;cliques_count;1;0.99;[]
