ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
42;0.22105263157894736;0.17894736842105266;0.06243001119820829;10.452669652335056;0.10206207261596573;0.012833826422448949;0.016977726976451075;0.013214482694532369;0.024128515741275714;9;27;20;3;0.489455266955267;0.42039976484420927;0.5097262952101661
38;0.1368421052631579;0.14736842105263154;0.002351623740201568;10.587166848062695;0.10206207261596574;0.017277598096675874;0.00989019373858621;0.009640417551385044;0.008144107828581005;10;13;19;7;0.35252645502645497;0.4607142857142857;0.48282828282828283
65;0.2736842105263158;0.18947368421052632;0.024580067189249717;10.658762683261493;0.10206207261596573;0.012430781014754949;0.020762208980303887;0.007310193461782176;0.02679270557733637;10;49;27;0;0.1390542328042328;0.442140947288006;0.4530871089694619
37;0.23157894736842105;0.23157894736842105;0.04344904815229564;10.469810210734185;0.10206207261596574;0.019730897904942483;0.01828173526993052;0.01207942836160585;0.015546464389345403;12;39;82;1;0.37641922891922885;0.4585727403909222;0.44427895336986245
12;0.2;0.25263157894736843;0.019932810750279955;10.33911203489191;0.10206207261596577;0.013902304550353494;0.013826217473166005;0.008674332688205265;0.010159446804117548;11;35;63;36;0.3390957807624474;0.38942881192881185;0.394246632996633
22;0.11578947368421053;0.09473684210526316;0.032474804031354984;10.264880961361898;0.10206207261596573;0.017862085074139954;0.01170658030391964;0.008178209640369655;0.012406042131649591;5;9;16;0;0.5467032967032966;0.33106060606060606;0.40346790890269146
160;0.06315789473684211;0.05263157894736842;0.0;9.669477296140972;0.10206207261596574;0.05245090872092849;0.00970741042366892;0.010113894030551523;0.007243065154652229;5;4;0;0;0.6;0.5674603174603174;0.5303030303030303
107;0.3684210526315789;0.4842105263157895;0.19910414333706608;10.440078289355279;0.10206207261596564;0.014206277376401238;0.03339954207977276;0.015658253559769963;0.049710730221467055;12;182;161;17;0.404903372794649;0.43735678580105825;0.430464783441934
96;0.29473684210526313;0.29473684210526313;0.1872340425531915;10.717666428729073;0.10206207261596564;0.011685193796454251;0.016091289095609872;0.02099892513330191;0.015580423681440397;12;62;86;5;0.2984676434676435;0.40542857142857136;0.4549699091757915
51;0.2631578947368421;0.2;0.0;10.144961415400283;0.10206207261596577;0.025812966616116026;0.018757661509392384;0.0211478480550106;0.021681763740927142;12;53;25;2;0.1621031746031746;0.3230307682513565;0.3229692692927987
17;0.06315789473684211;0.16842105263157894;0.012430011198208288;9.271850500816068;0.10206207261596577;0.014127682083529294;0.011091946330062791;0.004544426159985881;0.0068607686703969425;7;21;96;8;0.4627480158730159;0.3464912280701754;0.4903769841269841
14;0.10526315789473684;0.05263157894736842;0.0;10.6343564806132;0.10206207261596573;0.008840337917381686;0.0032275275118649914;0.0057118893776910455;0.002137480943124589;5;11;3;0;0.5185185185185185;0.19047619047619047;0.31666666666666665
95;0.11578947368421053;0.14736842105263154;0.008846584546472564;10.40396932153227;0.10206207261596574;0.025158069723212245;0.013409418613443368;0.0014203266203240506;0.003615344716132116;9;12;33;3;0.48148148148148145;0.573015873015873;0.6080853174603175
27;0.2842105263157895;0.3578947368421053;0.13213885778275478;10.3559188378804;0.10206207261596564;0.013755548193056308;0.01737540749320829;0.018954495640823577;0.016862785413324845;12;107;102;24;0.3916692824583487;0.30506317354143436;0.3931921819524458
146;0.18947368421052632;0.23157894736842105;0.037849944008958566;10.360643580090834;0.10206207261596573;0.0169162370355671;0.01868866199024757;0.010983717488621559;0.011840517447523955;12;47;143;22;0.5009108946608948;0.4480820105820105;0.4340758506199683
34;0.2;0.24210526315789474;0.06931690929451287;10.325089005670595;0.10206207261596577;0.014213804654530003;0.017189099492182742;0.011111464881033959;0.010541809855764441;12;51;497;75;0.5667312049984684;0.4334368530020704;0.47489311332339434
73;0.25263157894736843;0.2842105263157895;0.1378499440089586;10.407449298397902;0.10206207261596574;0.014601093461698285;0.01558235187754439;0.00902864018246942;0.011685103829773452;12;73;238;89;0.37170936090053736;0.4498932178932179;0.4146346171887968
63;0.1263157894736842;0.3368421052631579;0.25599104143337065;10.405470606975957;0.10206207261596577;0.008823109733113376;0.02030782885768171;0.007581724723132874;0.02219377449570354;12;55;616;197;0.5373587708075243;0.5308390022675736;0.535760896466638
67;0.16842105263157894;0.2631578947368421;0.0;10.50790167779598;0.10206207261596567;0.017921064820147648;0.0053440806914220595;0.009416845386746446;0.004605426551459685;12;69;26;0;0.07065217391304347;0.15868347338935573;0.12505385114080764
94;0.18947368421052632;0.43157894736842106;0.01937290033594625;10.524979648853764;0.1020620726159658;0.007651473746194931;0.005678791289211877;0.00882370010834383;0.004394396584667675;12;136;4;16;0.09166666666666667;0.26999481999482;0.23343451941012916
88;0.06315789473684211;0.010526315789473684;0.0;10.955476503319156;0.10206207261596573;0.03552920678043425;0.007279923243816302;0.0039506858596104494;0.00336460196372942;5;3;0;0;1.0;0.675;0.6746031746031745
39;0.10526315789473684;0.10526315789473684;0.03796192609182531;9.699599766968245;0.10206207261596573;0.02588105616422326;0.01660174994672571;0.01185322836157492;0.01704061049639987;6;10;53;1;0.4928571428571428;0.473109243697479;0.45281385281385284
118;0.1368421052631579;0.17894736842105266;0.023180291153415456;9.444888913901133;0.10206207261596577;0.022327590136200854;0.02344230548947384;0.010665134180430956;0.022844069346509677;8;30;45;0;0.4827097505668934;0.5181159420289856;0.5323812660769183
21;0.1368421052631579;0.03157894736842105;0.0;10.974978404079305;0.10206207261596573;0.022807387906804314;0.005311657806271367;0.005719805253070415;0.004527349887914204;8;10;0;0;1.0;0.10909090909090909;0.13333333333333333
33;0.1368421052631579;0.18947368421052632;0.029003359462486007;10.22913403214714;0.1020620726159657;0.02572132494792116;0.00946008143437205;0.00258204412293992;0.003540731412943485;9;17;70;13;0.46442837465564746;0.4903508771929824;0.4754642700294873
158;0.15789473684210525;0.15789473684210525;0.012877939529675251;10.139064490755844;0.10206207261596574;0.026913924573488145;0.008961220692001084;0.0038131932297532757;0.003539073441960821;9;15;35;9;0.4105682677111248;0.5152173913043478;0.4671262312566661
153;0.17894736842105266;0.5684210526315789;0.19843225083986565;10.540420678374103;0.10206207261596592;0.0057807464749263715;0.007301049419903973;0.016905029141087404;0.0074439131503126815;12;144;85;2;0.2880746309400334;0.1703703703703704;0.2715955182652685
5;0.23157894736842105;0.25263157894736843;0.012541993281075027;10.380696349061095;0.10206207261596577;0.02240757293170548;0.014356970534723838;0.01313366830286982;0.018931594688273896;12;57;29;3;0.3084482596866498;0.3003804276531549;0.3272886934968274
90;0.1263157894736842;0.2631578947368421;0.002463605823068309;9.495180005406596;0.10206207261596577;0.011653029389653293;0.007200154530915376;0.00940465052524928;0.00919075913267797;8;46;20;1;0.31778656126482213;0.3148148148148148;0.38587179487179485
82;0.37894736842105264;0.6631578947368421;0.10302351623740202;9.52156184294615;0.1020620726159656;0.009369592833511721;0.05267682771647805;0.01054194735649693;0.0802470560452156;12;259;304;91;0.2725475476770157;0.37590219734936847;0.3805500079229704
84;0.17894736842105266;0.17894736842105266;0.0007838745800671892;10.37149325841728;0.1020620726159657;0.017379122808090994;0.007847060873398431;0.021769530066599742;0.008036302686345987;9;47;17;0;0.10850340136054422;0.184375;0.25
151;0.16842105263157894;0.1263157894736842;0.034938409854423286;10.485286615053703;0.10206207261596577;0.025141355181320837;0.017169746573502922;0.0015864348317162688;0.007334452479201187;9;10;98;13;0.4659090909090909;0.43960055096418726;0.4126293995859213
161;0.17894736842105266;0.24210526315789474;0.019036954087346025;10.362590735324039;0.10206207261596574;0.0157694559378517;0.008204341248287918;0.006874911066266664;0.0037779510446142982;11;42;53;0;0.17416666666666666;0.37092680047225507;0.41221556221556227
157;0.2736842105263158;0.2631578947368421;0.047256438969764836;10.62798997127766;0.10206207261596577;0.012143266436753349;0.01254139163328069;0.010109954018250806;0.012297884785516678;12;108;82;9;0.257513761456577;0.3018633540372671;0.2901034458579215
56;0.2842105263157895;0.21052631578947367;0.0;10.452115848719387;0.10206207261596574;0.017411649873714866;0.0145196627073893;0.016154030421699068;0.023715503080050482;12;80;21;0;0.17653318903318901;0.17171717171717168;0.18917423156553592
166;0.05263157894736842;0.05263157894736842;0.010414333706606944;9.392171952424393;0.10206207261596573;0.02508228583710076;0.003194572016699539;0.004145802022051857;0.0013289364779539006;4;7;1;0;0.0625;0.5208333333333333;0.5208333333333333
24;0.08421052631578947;0.03157894736842105;0.0;9.865001809005305;0.10206207261596577;0.027919821359845474;0.004285902507194361;0.008618227732695539;0.004580051158039875;5;7;4;0;0.4;0.25;0.26666666666666666
62;0.14736842105263154;0.10526315789473684;0.0;9.901756308427364;0.10206207261596577;0.02996280211477645;0.018889005580184682;0.012625024387671964;0.0224856597833295;8;25;1;0;0.2833333333333333;0.4255847953216374;0.39585326953748
171;0.05263157894736842;0.03157894736842105;0.0;10.16544131556996;0.10206207261596577;0.06703462584355978;0.004421293479396632;0.008200426377514083;0.00429600316929309;4;4;6;0;0.8888888888888888;0.375;0.5333333333333333
71;0.22105263157894736;0.2736842105263158;0.02441209406494961;10.583413986559574;0.10206207261596573;0.01801953218090256;0.007086365479896372;0.0140754141447474;0.00781121047501633;12;56;32;4;0.21222716677262135;0.16164021164021167;0.22174958879504333
89;0.3368421052631579;0.30526315789473685;0.12435610302351625;10.44759572971089;0.10206207261596574;0.01296482220129775;0.019810083419692745;0.01599778305864652;0.023943082966624292;12;117;72;1;0.35563792268337724;0.27244436849700004;0.37751676486724334
148;0.16842105263157894;0.03157894736842105;0.02687569988801792;11.218716219780172;0.10206207261596574;0.01929048224266271;0.008910941529912533;0.014324211875946334;0.008511862057913345;7;11;1;1;0.5;0.32499999999999996;0.32605820105820105
53;0.14736842105263154;0.05263157894736842;0.0;10.49798739338336;0.10206207261596573;0.02459299841595175;0.006215618756939718;0.012467904399376362;0.004624425896562101;10;8;4;0;0.0;0.17916666666666664;0.1568627450980392
16;0.1368421052631579;0.17894736842105266;0.047256438969764836;10.287197384938892;0.1020620726159657;0.019621051993133885;0.006229101422417106;0.013357014017652316;0.005137044682144295;7;25;28;1;0.201984126984127;0.0962962962962963;0.17895622895622895
93;0.2;0.06315789473684211;0.0;10.707941177907589;0.10206207261596573;0.030716843606146182;0.015461850566855971;0.024955276150807826;0.017183980238646316;8;26;3;2;0.08333333333333333;0.4852092352092353;0.46598639455782326
177;0.10526315789473684;0.08421052631578947;0.009742441209406495;10.14986372143965;0.10206207261596574;0.05427180751549979;0.01318919328956649;0.0035440944212995085;0.0020040521000056987;9;3;87;9;0.6285714285714286;0.3522727272727273;0.40777777777777774
