ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count
42;0.22105263157894736;0.17894736842105263;0.06243001119820829;10.452669652335057;0.10206207261596571;0.012833826422448947;0.016977726976451075;0.013214482694532367;0.024128515741275714;9;27
38;0.1368421052631579;0.14736842105263157;0.0023516237402015677;10.587166848062697;0.10206207261596574;0.017277598096675877;0.00989019373858621;0.009640417551385045;0.008144107828581005;10;13
65;0.2736842105263158;0.18947368421052632;0.02458006718924972;10.658762683261491;0.10206207261596571;0.012430781014754947;0.020762208980303887;0.007310193461782177;0.02679270557733637;10;49
37;0.23157894736842105;0.23157894736842105;0.04344904815229564;10.469810210734185;0.10206207261596574;0.019730897904942483;0.018281735269930516;0.012079428361605853;0.015546464389345403;12;39
12;0.19999999999999998;0.25263157894736843;0.019932810750279955;10.33911203489191;0.10206207261596578;0.013902304550353494;0.013826217473166005;0.008674332688205265;0.010159446804117548;11;35
22;0.11578947368421053;0.09473684210526316;0.032474804031354984;10.264880961361898;0.10206207261596573;0.017862085074139954;0.01170658030391964;0.008178209640369657;0.012406042131649593;5;9
160;0.06315789473684211;0.05263157894736842;0.0;9.66947729614097;0.10206207261596574;0.05245090872092849;0.00970741042366892;0.010113894030551523;0.007243065154652229;5;4
107;0.3684210526315789;0.4842105263157895;0.19910414333706608;10.44007828935528;0.10206207261596564;0.014206277376401235;0.03339954207977276;0.015658253559769963;0.049710730221467055;12;182
96;0.29473684210526313;0.29473684210526313;0.1872340425531915;10.717666428729073;0.10206207261596563;0.011685193796454251;0.016091289095609872;0.02099892513330191;0.015580423681440397;12;62
51;0.2631578947368421;0.19999999999999998;0.0;10.144961415400285;0.10206207261596578;0.025812966616116022;0.018757661509392384;0.0211478480550106;0.02168176374092714;12;53
17;0.06315789473684211;0.16842105263157894;0.012430011198208288;9.271850500816068;0.10206207261596575;0.014127682083529294;0.01109194633006279;0.004544426159985881;0.006860768670396942;7;21
14;0.10526315789473684;0.05263157894736842;0.0;10.6343564806132;0.10206207261596573;0.008840337917381686;0.0032275275118649914;0.005711889377691045;0.0021374809431245895;5;11
95;0.11578947368421053;0.14736842105263157;0.008846584546472564;10.40396932153227;0.10206207261596574;0.025158069723212252;0.013409418613443367;0.0014203266203240503;0.0036153447161321162;9;12
27;0.28421052631578947;0.35789473684210527;0.13213885778275478;10.355918837880399;0.10206207261596563;0.01375554819305631;0.017375407493208293;0.018954495640823577;0.016862785413324845;12;107
146;0.18947368421052632;0.23157894736842105;0.037849944008958566;10.360643580090834;0.10206207261596571;0.0169162370355671;0.01868866199024757;0.010983717488621559;0.011840517447523955;12;47
34;0.19999999999999998;0.24210526315789474;0.06931690929451288;10.325089005670595;0.10206207261596575;0.014213804654530003;0.01718909949218274;0.01111146488103396;0.01054180985576444;12;51
73;0.25263157894736843;0.28421052631578947;0.13784994400895859;10.407449298397902;0.10206207261596574;0.014601093461698281;0.015582351877544393;0.009028640182469419;0.011685103829773452;12;73
63;0.12631578947368421;0.3368421052631579;0.25599104143337065;10.405470606975955;0.10206207261596575;0.008823109733113376;0.02030782885768171;0.007581724723132873;0.02219377449570354;12;55
67;0.16842105263157894;0.2631578947368421;0.0;10.507901677795981;0.10206207261596568;0.017921064820147648;0.005344080691422059;0.009416845386746446;0.0046054265514596845;12;69
94;0.18947368421052632;0.43157894736842106;0.01937290033594625;10.524979648853764;0.1020620726159658;0.007651473746194931;0.005678791289211877;0.008823700108343832;0.004394396584667674;12;136
88;0.06315789473684211;0.010526315789473684;0.0;10.955476503319156;0.10206207261596573;0.035529206780434246;0.007279923243816301;0.003950685859610449;0.0033646019637294197;5;3
39;0.10526315789473684;0.10526315789473684;0.03796192609182531;9.699599766968245;0.10206207261596571;0.02588105616422326;0.016601749946725707;0.01185322836157492;0.01704061049639987;6;10
118;0.1368421052631579;0.17894736842105263;0.023180291153415456;9.444888913901131;0.10206207261596575;0.022327590136200854;0.02344230548947384;0.010665134180430956;0.022844069346509673;8;30
21;0.1368421052631579;0.031578947368421054;0.0;10.974978404079309;0.10206207261596571;0.022807387906804314;0.005311657806271367;0.005719805253070415;0.004527349887914204;8;10
33;0.1368421052631579;0.18947368421052632;0.029003359462486004;10.22913403214714;0.1020620726159657;0.02572132494792116;0.009460081434372047;0.00258204412293992;0.0035407314129434846;9;17
158;0.15789473684210525;0.15789473684210525;0.012877939529675253;10.139064490755844;0.10206207261596574;0.026913924573488145;0.008961220692001084;0.0038131932297532757;0.003539073441960821;9;15
153;0.17894736842105263;0.5684210526315789;0.19843225083986563;10.540420678374105;0.10206207261596592;0.005780746474926371;0.007301049419903974;0.016905029141087404;0.007443913150312681;12;144
