0.4545;0.9;in_degree;2;0.7;[1]
0.4545;0.9;in_degree;2;0.8;[1]
0.4545;0.9;in_degree;2;0.9;[1]
0.4545;0.9;in_degree;2;0.99;[1]
0.8095;0.9;in_degree;3;0.7;[1]
0.8095;0.9;in_degree;3;0.8;[1]
0.8095;0.9;in_degree;3;0.9;[1]
0.8095;0.9;in_degree;3;0.99;[1]
0.8737;0.9;in_degree;4;0.7;[1]
0.8737;0.9;in_degree;4;0.8;[1]
0.8737;0.9;in_degree;4;0.9;[1]
0.8737;0.9;in_degree;4;0.99;[1]
0.8737;0.9;in_degree;5;0.7;[1]
0.8737;0.9;in_degree;5;0.8;[1]
0.8737;0.9;in_degree;5;0.9;[1]
0.8737;0.9;in_degree;5;0.99;[1]
0.8737;0.9;in_degree;6;0.7;[1]
0.8737;0.9;in_degree;6;0.8;[1]
0.8737;0.9;in_degree;6;0.9;[1]
0.8737;0.9;in_degree;6;0.99;[1]
0.8737;0.9;in_degree;7;0.7;[1]
0.8737;0.9;in_degree;7;0.8;[1]
0.8737;0.9;in_degree;7;0.9;[1]
0.8737;0.9;in_degree;7;0.99;[1]
0.7778;0.9;in_degree;8;0.7;[1]
0.7778;0.9;in_degree;8;0.8;[1]
0.7778;0.9;in_degree;8;0.9;[1]
0.7778;0.9;in_degree;8;0.99;[1]
0.6250;0.9;in_degree;9;0.7;[1]
0.6250;0.9;in_degree;9;0.8;[1]
0.6250;0.9;in_degree;9;0.9;[1]
0.6250;0.9;in_degree;9;0.99;[1]
0.5556;0.9;in_degree;10;0.7;[1]
0.5556;0.9;in_degree;10;0.8;[1]
0.5556;0.9;in_degree;10;0.9;[1]
0.5556;0.9;in_degree;10;0.99;[1]
0.7273;0.8;in_degree;2;0.7;[1]
0.7273;0.8;in_degree;2;0.8;[1]
0.7273;0.8;in_degree;2;0.9;[1]
0.7273;0.8;in_degree;2;0.99;[1]
0.9164;0.8;in_degree;3;0.7;[1]
0.9164;0.8;in_degree;3;0.8;[1]
0.9164;0.8;in_degree;3;0.9;[1]
0.9164;0.8;in_degree;3;0.99;[1]
0.8500;0.8;in_degree;4;0.7;[1]
0.8500;0.8;in_degree;4;0.8;[1]
0.8500;0.8;in_degree;4;0.9;[1]
0.8500;0.8;in_degree;4;0.99;[1]
0.8500;0.8;in_degree;5;0.7;[1]
0.8500;0.8;in_degree;5;0.8;[1]
0.8500;0.8;in_degree;5;0.9;[1]
0.8500;0.8;in_degree;5;0.99;[1]
0.7949;0.8;in_degree;6;0.7;[1]
0.7949;0.8;in_degree;6;0.8;[1]
0.7949;0.8;in_degree;6;0.9;[1]
0.7949;0.8;in_degree;6;0.99;[1]
0.7949;0.8;in_degree;7;0.7;[1]
0.7949;0.8;in_degree;7;0.8;[1]
0.7949;0.8;in_degree;7;0.9;[1]
0.7949;0.8;in_degree;7;0.99;[1]
0.7474;0.8;in_degree;8;0.7;[1]
0.7474;0.8;in_degree;8;0.8;[1]
0.7474;0.8;in_degree;8;0.9;[1]
0.7474;0.8;in_degree;8;0.99;[1]
0.6308;0.8;in_degree;9;0.7;[1]
0.6308;0.8;in_degree;9;0.8;[1]
0.6308;0.8;in_degree;9;0.9;[1]
0.6308;0.8;in_degree;9;0.99;[1]
0.5636;0.8;in_degree;10;0.7;[1]
0.5636;0.8;in_degree;10;0.8;[1]
0.5636;0.8;in_degree;10;0.9;[1]
0.5636;0.8;in_degree;10;0.99;[1]
0.4627;0.7;in_degree;2;0.7;[1]
0.4627;0.7;in_degree;2;0.8;[1]
0.4627;0.7;in_degree;2;0.9;[1]
0.4627;0.7;in_degree;2;0.99;[1]
0.7188;0.7;in_degree;3;0.7;[1]
0.7188;0.7;in_degree;3;0.8;[1]
0.7188;0.7;in_degree;3;0.9;[1]
0.7188;0.7;in_degree;3;0.99;[1]
0.9463;0.7;in_degree;4;0.7;[1]
0.9463;0.7;in_degree;4;0.8;[1]
0.9463;0.7;in_degree;4;0.9;[1]
0.9463;0.7;in_degree;4;0.99;[1]
0.9463;0.7;in_degree;5;0.7;[1]
0.9463;0.7;in_degree;5;0.8;[1]
0.9463;0.7;in_degree;5;0.9;[1]
0.9463;0.7;in_degree;5;0.99;[1]
0.7305;0.7;in_degree;6;0.7;[1]
0.7305;0.7;in_degree;6;0.8;[1]
0.7305;0.7;in_degree;6;0.9;[1]
0.7305;0.7;in_degree;6;0.99;[1]
0.4052;0.7;in_degree;7;0.7;[1]
0.4052;0.7;in_degree;7;0.8;[1]
0.4052;0.7;in_degree;7;0.9;[1]
0.4052;0.7;in_degree;7;0.99;[1]
0.3813;0.7;in_degree;8;0.7;[1]
0.3813;0.7;in_degree;8;0.8;[1]
0.3813;0.7;in_degree;8;0.9;[1]
0.3813;0.7;in_degree;8;0.99;[1]
0.3050;0.7;in_degree;9;0.7;[1]
0.3050;0.7;in_degree;9;0.8;[1]
0.3050;0.7;in_degree;9;0.9;[1]
0.3050;0.7;in_degree;9;0.99;[1]
0.3050;0.7;in_degree;10;0.7;[1]
0.3050;0.7;in_degree;10;0.8;[1]
0.3050;0.7;in_degree;10;0.9;[1]
0.3050;0.7;in_degree;10;0.99;[1]
0.4615;0.6;in_degree;2;0.7;[1]
0.4615;0.6;in_degree;2;0.8;[1]
0.4615;0.6;in_degree;2;0.9;[1]
0.4615;0.6;in_degree;2;0.99;[1]
0.8506;0.6;in_degree;3;0.7;[1]
0.8506;0.6;in_degree;3;0.8;[1]
0.8506;0.6;in_degree;3;0.9;[1]
0.8506;0.6;in_degree;3;0.99;[1]
0.8639;0.6;in_degree;4;0.7;[1]
0.8639;0.6;in_degree;4;0.8;[1]
0.8639;0.6;in_degree;4;0.9;[1]
0.8639;0.6;in_degree;4;0.99;[1]
0.6859;0.6;in_degree;5;0.7;[1]
0.6859;0.6;in_degree;5;0.8;[1]
0.6859;0.6;in_degree;5;0.9;[1]
0.6859;0.6;in_degree;5;0.99;[1]
0.5660;0.6;in_degree;6;0.7;[1]
0.5660;0.6;in_degree;6;0.8;[1]
0.5660;0.6;in_degree;6;0.9;[1]
0.5660;0.6;in_degree;6;0.99;[1]
0.2857;0.6;in_degree;7;0.7;[1]
0.2857;0.6;in_degree;7;0.8;[1]
0.2857;0.6;in_degree;7;0.9;[1]
0.2857;0.6;in_degree;7;0.99;[1]
0.2857;0.6;in_degree;8;0.7;[1]
0.2857;0.6;in_degree;8;0.8;[1]
0.2857;0.6;in_degree;8;0.9;[1]
0.2857;0.6;in_degree;8;0.99;[1]
0.2436;0.6;in_degree;9;0.7;[1]
0.2436;0.6;in_degree;9;0.8;[1]
0.2436;0.6;in_degree;9;0.9;[1]
0.2436;0.6;in_degree;9;0.99;[1]
0.1987;0.6;in_degree;10;0.7;[1]
0.1987;0.6;in_degree;10;0.8;[1]
0.1987;0.6;in_degree;10;0.9;[1]
0.1987;0.6;in_degree;10;0.99;[1]
0.4602;0.5;in_degree;2;0.7;[1]
0.4602;0.5;in_degree;2;0.8;[1]
0.4602;0.5;in_degree;2;0.9;[1]
0.4602;0.5;in_degree;2;0.99;[1]
0.4602;0.5;in_degree;3;0.7;[1]
0.4602;0.5;in_degree;3;0.8;[1]
0.4602;0.5;in_degree;3;0.9;[1]
0.4602;0.5;in_degree;3;0.99;[1]
0.8444;0.5;in_degree;4;0.7;[1]
0.8444;0.5;in_degree;4;0.8;[1]
0.8444;0.5;in_degree;4;0.9;[1]
0.8444;0.5;in_degree;4;0.99;[1]
0.2441;0.5;in_degree;5;0.7;[1]
0.2441;0.5;in_degree;5;0.8;[1]
0.2441;0.5;in_degree;5;0.9;[1]
0.2441;0.5;in_degree;5;0.99;[1]
0.2441;0.5;in_degree;6;0.7;[1]
0.2441;0.5;in_degree;6;0.8;[1]
0.2441;0.5;in_degree;6;0.9;[1]
0.2441;0.5;in_degree;6;0.99;[1]
0.2078;0.5;in_degree;7;0.7;[1]
0.2078;0.5;in_degree;7;0.8;[1]
0.2078;0.5;in_degree;7;0.9;[1]
0.2078;0.5;in_degree;7;0.99;[1]
0.2078;0.5;in_degree;8;0.7;[1]
0.2078;0.5;in_degree;8;0.8;[1]
0.2078;0.5;in_degree;8;0.9;[1]
0.2078;0.5;in_degree;8;0.99;[1]
0.1889;0.5;in_degree;9;0.7;[1]
0.1889;0.5;in_degree;9;0.8;[1]
0.1889;0.5;in_degree;9;0.9;[1]
0.1889;0.5;in_degree;9;0.99;[1]
0.1889;0.5;in_degree;10;0.7;[1]
0.1889;0.5;in_degree;10;0.8;[1]
0.1889;0.5;in_degree;10;0.9;[1]
0.1889;0.5;in_degree;10;0.99;[1]
