f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.5500;0.9;in_degree;2;0.7;[]
0.4156;0.9;out_degree;2;0.7;[]
0.4000;0.9;betweenness;2;0.7;[]
0.6786;0.9;closeness;2;0.7;[]
0.7750;0.9;eigenvector;2;0.7;[]
0.6494;0.9;clustering_coeff;2;0.7;[]
0.8831;0.9;pagerank;2;0.7;[]
1.0000;0.9;hubs;2;0.7;[]
0.7750;0.9;authorities;2;0.7;[]
0.4444;0.9;max_clique;2;0.7;[]
0.5500;0.9;cliques_count;2;0.7;[]
0.2500;0.9;overtime;2;0.7;[]
0.3250;0.9;work_at_weekend;2;0.7;[]
0.4000;0.9;neighborhood_variability_sender;2;0.7;[]
0.8831;0.9;neighborhood_variability_recipient;2;0.7;[]
0.8831;0.9;neighborhood_variability_all;2;0.7;[]
0.5500;0.9;in_degree;2;0.8;[]
0.4156;0.9;out_degree;2;0.8;[]
0.4000;0.9;betweenness;2;0.8;[]
0.6786;0.9;closeness;2;0.8;[]
0.7750;0.9;eigenvector;2;0.8;[]
0.6494;0.9;clustering_coeff;2;0.8;[]
0.8831;0.9;pagerank;2;0.8;[]
1.0000;0.9;hubs;2;0.8;[]
0.7750;0.9;authorities;2;0.8;[]
0.4444;0.9;max_clique;2;0.8;[]
0.5500;0.9;cliques_count;2;0.8;[]
0.2500;0.9;overtime;2;0.8;[]
0.3250;0.9;work_at_weekend;2;0.8;[]
0.4000;0.9;neighborhood_variability_sender;2;0.8;[]
0.8831;0.9;neighborhood_variability_recipient;2;0.8;[]
0.8831;0.9;neighborhood_variability_all;2;0.8;[]
0.5500;0.9;in_degree;2;0.9;[]
0.4156;0.9;out_degree;2;0.9;[]
0.4000;0.9;betweenness;2;0.9;[]
0.4000;0.9;closeness;2;0.9;[]
0.2500;0.9;eigenvector;2;0.9;[]
0.6494;0.9;clustering_coeff;2;0.9;[]
0.4156;0.9;pagerank;2;0.9;[]
1.0000;0.9;hubs;2;0.9;[]
0.7750;0.9;authorities;2;0.9;[]
0.4444;0.9;max_clique;2;0.9;[]
0.5500;0.9;cliques_count;2;0.9;[]
0.2500;0.9;overtime;2;0.9;[]
0.2222;0.9;work_at_weekend;2;0.9;[]
0.4000;0.9;neighborhood_variability_sender;2;0.9;[]
0.8831;0.9;neighborhood_variability_recipient;2;0.9;[]
0.8831;0.9;neighborhood_variability_all;2;0.9;[]
0.5500;0.9;in_degree;2;0.99;[]
0.4156;0.9;out_degree;2;0.99;[]
0.4000;0.9;betweenness;2;0.99;[]
0.4000;0.9;closeness;2;0.99;[]
0.2500;0.9;eigenvector;2;0.99;[]
0.6494;0.9;clustering_coeff;2;0.99;[]
0.4156;0.9;pagerank;2;0.99;[]
1.0000;0.9;hubs;2;0.99;[]
0.7750;0.9;authorities;2;0.99;[]
0.4444;0.9;max_clique;2;0.99;[]
