f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.2619;0.9;in_degree;2;0.7;[1, 2]
0.3000;0.9;out_degree;2;0.7;[1, 2]
0.3152;0.9;betweenness;2;0.7;[1, 2]
0.4167;0.9;closeness;2;0.7;[1, 2]
0.3152;0.9;eigenvector;2;0.7;[1, 2]
0.1538;0.9;clustering_coeff;2;0.7;[1, 2]
0.3152;0.9;pagerank;2;0.7;[1, 2]
0.3981;0.9;hubs;2;0.7;[1, 2]
0.3333;0.9;authorities;2;0.7;[1, 2]
0.4905;0.9;max_clique;2;0.7;[1, 2]
0.1212;0.9;cliques_count;2;0.7;[1, 2]
0.3333;0.9;work_at_weekend;2;0.7;[1, 2]
0.4222;0.9;neighborhood_variability_sender;2;0.7;[1, 2]
0.4778;0.9;neighborhood_variability_recipient;2;0.7;[1, 2]
0.1667;0.9;neighborhood_variability_all;2;0.7;[1, 2]
0.2619;0.9;in_degree;2;0.8;[1, 2]
0.3000;0.9;out_degree;2;0.8;[1, 2]
0.3152;0.9;betweenness;2;0.8;[1, 2]
0.4167;0.9;closeness;2;0.8;[1, 2]
0.3152;0.9;eigenvector;2;0.8;[1, 2]
0.1538;0.9;clustering_coeff;2;0.8;[1, 2]
0.3152;0.9;pagerank;2;0.8;[1, 2]
0.3981;0.9;hubs;2;0.8;[1, 2]
0.3333;0.9;authorities;2;0.8;[1, 2]
0.4905;0.9;max_clique;2;0.8;[1, 2]
0.1212;0.9;cliques_count;2;0.8;[1, 2]
0.3333;0.9;work_at_weekend;2;0.8;[1, 2]
0.4222;0.9;neighborhood_variability_sender;2;0.8;[1, 2]
0.4778;0.9;neighborhood_variability_recipient;2;0.8;[1, 2]
0.1667;0.9;neighborhood_variability_all;2;0.8;[1, 2]
0.2619;0.9;in_degree;2;0.9;[1, 2]
0.3000;0.9;out_degree;2;0.9;[1, 2]
0.3152;0.9;betweenness;2;0.9;[1, 2]
0.4167;0.9;closeness;2;0.9;[1, 2]
0.3152;0.9;eigenvector;2;0.9;[1, 2]
0.1538;0.9;clustering_coeff;2;0.9;[1, 2]
0.3152;0.9;pagerank;2;0.9;[1, 2]
0.3981;0.9;hubs;2;0.9;[1, 2]
0.3333;0.9;authorities;2;0.9;[1, 2]
0.4905;0.9;max_clique;2;0.9;[1, 2]
0.1212;0.9;cliques_count;2;0.9;[1, 2]
0.3333;0.9;work_at_weekend;2;0.9;[1, 2]
0.4222;0.9;neighborhood_variability_sender;2;0.9;[1, 2]
0.4778;0.9;neighborhood_variability_recipient;2;0.9;[1, 2]
0.1667;0.9;neighborhood_variability_all;2;0.9;[1, 2]
0.2619;0.9;in_degree;2;0.99;[1, 2]
0.3000;0.9;out_degree;2;0.99;[1, 2]
0.3152;0.9;betweenness;2;0.99;[1, 2]
0.4167;0.9;closeness;2;0.99;[1, 2]
0.3152;0.9;eigenvector;2;0.99;[1, 2]
0.1538;0.9;clustering_coeff;2;0.99;[1, 2]
0.3152;0.9;pagerank;2;0.99;[1, 2]
0.3981;0.9;hubs;2;0.99;[1, 2]
0.3333;0.9;authorities;2;0.99;[1, 2]
0.4905;0.9;max_clique;2;0.99;[1, 2]
0.1212;0.9;cliques_count;2;0.99;[1, 2]
0.3333;0.9;work_at_weekend;2;0.99;[1, 2]
0.4222;0.9;neighborhood_variability_sender;2;0.99;[1, 2]
0.4778;0.9;neighborhood_variability_recipient;2;0.99;[1, 2]
0.1667;0.9;neighborhood_variability_all;2;0.99;[1, 2]
0.1538;0.9;in_degree;3;0.7;[1, 2]
0.3485;0.9;out_degree;3;0.7;[1, 2]
0.3152;0.9;betweenness;3;0.7;[1, 2]
0.4167;0.9;closeness;3;0.7;[1, 2]
0.3152;0.9;eigenvector;3;0.7;[1, 2]
0.1538;0.9;clustering_coeff;3;0.7;[1, 2]
0.1818;0.9;pagerank;3;0.7;[1, 2]
0.2593;0.9;hubs;3;0.7;[1, 2]
0.1667;0.9;authorities;3;0.7;[1, 2]
0.3952;0.9;max_clique;3;0.7;[1, 2]
0.1212;0.9;cliques_count;3;0.7;[1, 2]
0.3333;0.9;work_at_weekend;3;0.7;[1, 2]
0.4222;0.9;neighborhood_variability_sender;3;0.7;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;3;0.7;[1, 2]
0.1538;0.9;neighborhood_variability_all;3;0.7;[1, 2]
0.1538;0.9;in_degree;3;0.8;[1, 2]
0.3485;0.9;out_degree;3;0.8;[1, 2]
0.3152;0.9;betweenness;3;0.8;[1, 2]
0.4167;0.9;closeness;3;0.8;[1, 2]
0.3152;0.9;eigenvector;3;0.8;[1, 2]
0.1538;0.9;clustering_coeff;3;0.8;[1, 2]
0.1818;0.9;pagerank;3;0.8;[1, 2]
0.2593;0.9;hubs;3;0.8;[1, 2]
0.1667;0.9;authorities;3;0.8;[1, 2]
0.3952;0.9;max_clique;3;0.8;[1, 2]
0.1212;0.9;cliques_count;3;0.8;[1, 2]
0.3333;0.9;work_at_weekend;3;0.8;[1, 2]
0.4222;0.9;neighborhood_variability_sender;3;0.8;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;3;0.8;[1, 2]
0.1538;0.9;neighborhood_variability_all;3;0.8;[1, 2]
0.1538;0.9;in_degree;3;0.9;[1, 2]
0.3485;0.9;out_degree;3;0.9;[1, 2]
0.3152;0.9;betweenness;3;0.9;[1, 2]
0.4167;0.9;closeness;3;0.9;[1, 2]
0.3152;0.9;eigenvector;3;0.9;[1, 2]
0.1538;0.9;clustering_coeff;3;0.9;[1, 2]
0.1818;0.9;pagerank;3;0.9;[1, 2]
0.1481;0.9;hubs;3;0.9;[1, 2]
0.1667;0.9;authorities;3;0.9;[1, 2]
0.3952;0.9;max_clique;3;0.9;[1, 2]
0.1212;0.9;cliques_count;3;0.9;[1, 2]
0.3333;0.9;work_at_weekend;3;0.9;[1, 2]
0.4222;0.9;neighborhood_variability_sender;3;0.9;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;3;0.9;[1, 2]
0.1538;0.9;neighborhood_variability_all;3;0.9;[1, 2]
0.1538;0.9;in_degree;3;0.99;[1, 2]
0.3485;0.9;out_degree;3;0.99;[1, 2]
0.3152;0.9;betweenness;3;0.99;[1, 2]
0.4167;0.9;closeness;3;0.99;[1, 2]
0.3152;0.9;eigenvector;3;0.99;[1, 2]
0.1538;0.9;clustering_coeff;3;0.99;[1, 2]
0.1818;0.9;pagerank;3;0.99;[1, 2]
0.1481;0.9;hubs;3;0.99;[1, 2]
0.1667;0.9;authorities;3;0.99;[1, 2]
0.3952;0.9;max_clique;3;0.99;[1, 2]
0.1212;0.9;cliques_count;3;0.99;[1, 2]
0.3333;0.9;work_at_weekend;3;0.99;[1, 2]
0.4222;0.9;neighborhood_variability_sender;3;0.99;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;3;0.99;[1, 2]
0.1538;0.9;neighborhood_variability_all;3;0.99;[1, 2]
0.0833;0.9;in_degree;4;0.7;[1, 2]
0.3485;0.9;out_degree;4;0.7;[1, 2]
0.3152;0.9;betweenness;4;0.7;[1, 2]
0.3690;0.9;closeness;4;0.7;[1, 2]
0.3152;0.9;eigenvector;4;0.7;[1, 2]
0.1538;0.9;clustering_coeff;4;0.7;[1, 2]
0.1818;0.9;pagerank;4;0.7;[1, 2]
0.1538;0.9;hubs;4;0.7;[1, 2]
0.1481;0.9;authorities;4;0.7;[1, 2]
0.3952;0.9;max_clique;4;0.7;[1, 2]
0.1111;0.9;cliques_count;4;0.7;[1, 2]
0.3333;0.9;work_at_weekend;4;0.7;[1, 2]
0.4222;0.9;neighborhood_variability_sender;4;0.7;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;4;0.7;[1, 2]
0.1538;0.9;neighborhood_variability_all;4;0.7;[1, 2]
0.0833;0.9;in_degree;4;0.8;[1, 2]
0.3485;0.9;out_degree;4;0.8;[1, 2]
0.3152;0.9;betweenness;4;0.8;[1, 2]
0.3690;0.9;closeness;4;0.8;[1, 2]
0.3152;0.9;eigenvector;4;0.8;[1, 2]
0.1538;0.9;clustering_coeff;4;0.8;[1, 2]
0.1818;0.9;pagerank;4;0.8;[1, 2]
0.1538;0.9;hubs;4;0.8;[1, 2]
0.1481;0.9;authorities;4;0.8;[1, 2]
0.3952;0.9;max_clique;4;0.8;[1, 2]
0.1111;0.9;cliques_count;4;0.8;[1, 2]
0.3333;0.9;work_at_weekend;4;0.8;[1, 2]
0.4222;0.9;neighborhood_variability_sender;4;0.8;[1, 2]
0.3333;0.9;neighborhood_variability_recipient;4;0.8;[1, 2]
0.1538;0.9;neighborhood_variability_all;4;0.8;[1, 2]
0.1538;0.9;in_degree;4;0.9;[1, 2]
0.3485;0.9;out_degree;4;0.9;[1, 2]
0.3152;0.9;betweenness;4;0.9;[1, 2]
