0.4545;0.9;in_degree;2;0.7;[1]
0.4545;0.9;in_degree;2;0.8;[1]
0.4545;0.9;in_degree;2;0.9;[1]
0.4545;0.9;in_degree;2;0.99;[1]
0.8095;0.9;in_degree;3;0.7;[1]
0.8095;0.9;in_degree;3;0.8;[1]
0.8095;0.9;in_degree;3;0.9;[1]
0.8095;0.9;in_degree;3;0.99;[1]
0.8737;0.9;in_degree;4;0.7;[1]
0.8737;0.9;in_degree;4;0.8;[1]
0.8737;0.9;in_degree;4;0.9;[1]
0.8737;0.9;in_degree;4;0.99;[1]
0.8737;0.9;in_degree;5;0.7;[1]
0.8737;0.9;in_degree;5;0.8;[1]
0.8737;0.9;in_degree;5;0.9;[1]
0.8737;0.9;in_degree;5;0.99;[1]
0.8737;0.9;in_degree;6;0.7;[1]
0.8737;0.9;in_degree;6;0.8;[1]
0.8737;0.9;in_degree;6;0.9;[1]
0.8737;0.9;in_degree;6;0.99;[1]
0.7778;0.9;in_degree;7;0.7;[1]
0.7778;0.9;in_degree;7;0.8;[1]
0.7778;0.9;in_degree;7;0.9;[1]
0.7778;0.9;in_degree;7;0.99;[1]
0.6975;0.9;in_degree;8;0.7;[1]
0.6975;0.9;in_degree;8;0.8;[1]
0.6975;0.9;in_degree;8;0.9;[1]
0.6975;0.9;in_degree;8;0.99;[1]
0.6250;0.9;in_degree;9;0.7;[1]
0.6250;0.9;in_degree;9;0.8;[1]
0.6250;0.9;in_degree;9;0.9;[1]
0.6250;0.9;in_degree;9;0.99;[1]
0.5556;0.9;in_degree;10;0.7;[1]
0.5556;0.9;in_degree;10;0.8;[1]
0.5556;0.9;in_degree;10;0.9;[1]
0.5556;0.9;in_degree;10;0.99;[1]
0.7262;0.8;in_degree;2;0.7;[1]
0.7262;0.8;in_degree;2;0.8;[1]
0.7262;0.8;in_degree;2;0.9;[1]
0.7262;0.8;in_degree;2;0.99;[1]
0.9158;0.8;in_degree;3;0.7;[1]
0.9158;0.8;in_degree;3;0.8;[1]
0.9158;0.8;in_degree;3;0.9;[1]
0.9158;0.8;in_degree;3;0.99;[1]
0.8487;0.8;in_degree;4;0.7;[1]
0.8487;0.8;in_degree;4;0.8;[1]
0.8487;0.8;in_degree;4;0.9;[1]
0.8487;0.8;in_degree;4;0.99;[1]
0.8487;0.8;in_degree;5;0.7;[1]
0.8487;0.8;in_degree;5;0.8;[1]
0.8487;0.8;in_degree;5;0.9;[1]
0.8487;0.8;in_degree;5;0.99;[1]
0.7928;0.8;in_degree;6;0.7;[1]
0.7928;0.8;in_degree;6;0.8;[1]
0.7928;0.8;in_degree;6;0.9;[1]
0.7928;0.8;in_degree;6;0.99;[1]
0.7444;0.8;in_degree;7;0.7;[1]
0.7444;0.8;in_degree;7;0.8;[1]
0.7444;0.8;in_degree;7;0.9;[1]
0.7444;0.8;in_degree;7;0.99;[1]
0.7013;0.8;in_degree;8;0.7;[1]
0.7013;0.8;in_degree;8;0.8;[1]
0.7013;0.8;in_degree;8;0.9;[1]
0.7013;0.8;in_degree;8;0.99;[1]
0.6247;0.8;in_degree;9;0.7;[1]
0.6247;0.8;in_degree;9;0.8;[1]
0.6247;0.8;in_degree;9;0.9;[1]
0.6247;0.8;in_degree;9;0.99;[1]
0.5548;0.8;in_degree;10;0.7;[1]
0.5548;0.8;in_degree;10;0.8;[1]
0.5548;0.8;in_degree;10;0.9;[1]
0.5548;0.8;in_degree;10;0.99;[1]
0.4627;0.7;in_degree;2;0.7;[1]
0.4627;0.7;in_degree;2;0.8;[1]
0.4627;0.7;in_degree;2;0.9;[1]
0.4627;0.7;in_degree;2;0.99;[1]
0.7188;0.7;in_degree;3;0.7;[1]
0.7188;0.7;in_degree;3;0.8;[1]
0.7188;0.7;in_degree;3;0.9;[1]
0.7188;0.7;in_degree;3;0.99;[1]
0.9463;0.7;in_degree;4;0.7;[1]
0.9463;0.7;in_degree;4;0.8;[1]
0.9463;0.7;in_degree;4;0.9;[1]
0.9463;0.7;in_degree;4;0.99;[1]
0.9463;0.7;in_degree;5;0.7;[1]
0.9463;0.7;in_degree;5;0.8;[1]
0.9463;0.7;in_degree;5;0.9;[1]
0.9463;0.7;in_degree;5;0.99;[1]
0.7305;0.7;in_degree;6;0.7;[1]
0.7305;0.7;in_degree;6;0.8;[1]
0.7305;0.7;in_degree;6;0.9;[1]
0.7305;0.7;in_degree;6;0.99;[1]
0.3813;0.7;in_degree;7;0.7;[1]
0.3813;0.7;in_degree;7;0.8;[1]
0.3813;0.7;in_degree;7;0.9;[1]
0.3813;0.7;in_degree;7;0.99;[1]
0.3566;0.7;in_degree;8;0.7;[1]
0.3566;0.7;in_degree;8;0.8;[1]
0.3566;0.7;in_degree;8;0.9;[1]
0.3566;0.7;in_degree;8;0.99;[1]
0.2778;0.7;in_degree;9;0.7;[1]
0.2778;0.7;in_degree;9;0.8;[1]
0.2778;0.7;in_degree;9;0.9;[1]
0.2778;0.7;in_degree;9;0.99;[1]
0.2778;0.7;in_degree;10;0.7;[1]
0.2778;0.7;in_degree;10;0.8;[1]
0.2778;0.7;in_degree;10;0.9;[1]
0.2778;0.7;in_degree;10;0.99;[1]
0.4607;0.6;in_degree;2;0.7;[1]
0.4607;0.6;in_degree;2;0.8;[1]
0.4607;0.6;in_degree;2;0.9;[1]
0.4607;0.6;in_degree;2;0.99;[1]
0.8500;0.6;in_degree;3;0.7;[1]
0.8500;0.6;in_degree;3;0.8;[1]
0.8500;0.6;in_degree;3;0.9;[1]
0.8500;0.6;in_degree;3;0.99;[1]
0.8632;0.6;in_degree;4;0.7;[1]
0.8632;0.6;in_degree;4;0.8;[1]
0.8632;0.6;in_degree;4;0.9;[1]
0.8632;0.6;in_degree;4;0.99;[1]
0.6471;0.6;in_degree;5;0.7;[1]
0.6471;0.6;in_degree;5;0.8;[1]
0.6471;0.6;in_degree;5;0.9;[1]
0.6471;0.6;in_degree;5;0.99;[1]
0.5446;0.6;in_degree;6;0.7;[1]
0.5446;0.6;in_degree;6;0.8;[1]
0.5446;0.6;in_degree;6;0.9;[1]
0.5446;0.6;in_degree;6;0.99;[1]
0.2487;0.6;in_degree;7;0.7;[1]
0.2487;0.6;in_degree;7;0.8;[1]
0.2487;0.6;in_degree;7;0.9;[1]
0.2487;0.6;in_degree;7;0.99;[1]
0.2487;0.6;in_degree;8;0.7;[1]
0.2487;0.6;in_degree;8;0.8;[1]
0.2487;0.6;in_degree;8;0.9;[1]
0.2487;0.6;in_degree;8;0.99;[1]
0.2261;0.6;in_degree;9;0.7;[1]
0.2261;0.6;in_degree;9;0.8;[1]
0.2261;0.6;in_degree;9;0.9;[1]
0.2261;0.6;in_degree;9;0.99;[1]
0.1786;0.6;in_degree;10;0.7;[1]
0.1786;0.6;in_degree;10;0.8;[1]
0.1786;0.6;in_degree;10;0.9;[1]
0.1786;0.6;in_degree;10;0.99;[1]
0.4595;0.5;in_degree;2;0.7;[1]
0.4595;0.5;in_degree;2;0.8;[1]
0.4595;0.5;in_degree;2;0.9;[1]
0.4595;0.5;in_degree;2;0.99;[1]
0.4595;0.5;in_degree;3;0.7;[1]
0.4595;0.5;in_degree;3;0.8;[1]
0.4595;0.5;in_degree;3;0.9;[1]
0.4595;0.5;in_degree;3;0.99;[1]
0.8438;0.5;in_degree;4;0.7;[1]
0.8438;0.5;in_degree;4;0.8;[1]
0.8438;0.5;in_degree;4;0.9;[1]
0.8438;0.5;in_degree;4;0.99;[1]
0.2112;0.5;in_degree;5;0.7;[1]
0.2112;0.5;in_degree;5;0.8;[1]
0.2112;0.5;in_degree;5;0.9;[1]
0.2112;0.5;in_degree;5;0.99;[1]
0.2112;0.5;in_degree;6;0.7;[1]
0.2112;0.5;in_degree;6;0.8;[1]
0.2112;0.5;in_degree;6;0.9;[1]
0.2112;0.5;in_degree;6;0.99;[1]
0.1919;0.5;in_degree;7;0.7;[1]
0.1919;0.5;in_degree;7;0.8;[1]
0.1919;0.5;in_degree;7;0.9;[1]
0.1919;0.5;in_degree;7;0.99;[1]
0.1919;0.5;in_degree;8;0.7;[1]
0.1919;0.5;in_degree;8;0.8;[1]
0.1919;0.5;in_degree;8;0.9;[1]
0.1919;0.5;in_degree;8;0.99;[1]
0.1721;0.5;in_degree;9;0.7;[1]
0.1721;0.5;in_degree;9;0.8;[1]
0.1721;0.5;in_degree;9;0.9;[1]
0.1721;0.5;in_degree;9;0.99;[1]
0.1721;0.5;in_degree;10;0.7;[1]
0.1721;0.5;in_degree;10;0.8;[1]
0.1721;0.5;in_degree;10;0.9;[1]
0.1721;0.5;in_degree;10;0.99;[1]
