ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count
17;0.9274193548387096;0.9758064516129032;0.248164175190139;39.583100875559076;0.08944271909999187;0.004643790509290147;0.01662388930444931;0.005985911550765603;0.04092075782568582;23;7054
37;0.5241935483870968;0.532258064516129;0.014162077104642014;39.06543102421836;0.08944271909999159;0.00663986460098568;0.010232270396564862;0.004714509770248633;0.006978699386355931;22;1198
136;0.532258064516129;0.5;0.03291371623393653;38.75571804103042;0.08944271909999169;0.015406187716632115;0.048104592009671335;0.007010056266001776;0.10091501340790447;23;1103
62;0.49193548387096775;0.5;0.05638604773144506;39.44776092144878;0.0894427190999917;0.007989607854772986;0.01569781670291733;0.013437617893847245;0.0154802662949389;23;737
129;0.4032258064516129;0.4032258064516129;0.005638604773144505;39.21856198065999;0.0894427190999916;0.007280520349904703;0.01269213060340929;0.003836610212590854;0.009912041297804033;21;690
32;0.3387096774193548;0.3387096774193548;0.0007867820613690008;38.863131050342055;0.08944271909999159;0.0064087921694183595;0.005187909457869842;0.005696410865157751;0.0068990434148047146;18;237
97;0.5887096774193549;0.5887096774193549;0.0022292158405455022;39.441319852263696;0.08944271909999144;0.00557281176157349;0.008349973239629339;0.007335296644808111;0.007574339910535366;22;2135
19;0.4596774193548387;0.41129032258064513;0.0065565171780750066;38.99322896347169;0.08944271909999166;0.008000589193826495;0.012822176738819122;0.02486865306076158;0.012267975461413819;23;666
148;0.5080645161290323;0.49193548387096775;0.0065565171780750066;38.88830189114649;0.0894427190999916;0.008684918300144694;0.015133186532881152;0.006174045724254755;0.014442785869170383;23;1671
105;0.4838709677419355;0.4435483870967742;0.0;39.69636575190111;0.0894427190999915;0.005651081601383085;0.005181965796762535;0.005033394166785516;0.004187431981961102;21;846
158;0.1935483870967742;0.18548387096774194;0.0;38.566280141523166;0.08944271909999166;0.008662548386378324;0.005270664700460427;0.005618120785776548;0.001935414195365086;16;36
41;0.21774193548387097;0.20161290322580644;6.556517178075007e-05;38.81903470751316;0.08944271909999162;0.010706211761885718;0.008682700110546228;0.005285686869630435;0.003771914157555;17;31
133;0.5080645161290323;0.49193548387096775;0.02832415420928403;38.77505620809658;0.08944271909999155;0.008193036540804523;0.02892447752315681;0.015975860333184835;0.019884384012561065;23;972
11;0.49193548387096775;0.5;0.08162863886703384;39.13897625797786;0.08944271909999167;0.006962843300775605;0.022998900219997776;0.0074885643333523575;0.026177840529755636;22;1271
90;0.5080645161290323;0.4435483870967742;0.011932861264096511;39.06192948215599;0.08944271909999163;0.01095276134068445;0.028858465402991286;0.004304899539446921;0.021207690783832944;22;1384
146;0.1693548387096774;0.16129032258064516;0.0;38.93909032984334;0.08944271909999166;0.011118394816232452;0.0033169082935755;0.011561009628152931;0.001395001261638344;15;13
161;0.282258064516129;0.25806451612903225;0.003933910306845004;38.9075874975746;0.08944271909999159;0.009869981635554269;0.012004235620433294;0.01585996181752161;0.0052545340053012915;21;86
39;0.6451612903225806;0.6290322580645161;0.004523996852871755;38.37968717100843;0.08944271909999152;0.007686501475445922;0.016658649078311313;0.008719916045502029;0.05456537154508517;23;2017
81;0.29032258064516125;0.29838709677419356;0.0;39.46345910007923;0.08944271909999162;0.009092217150846163;0.006898992808179432;0.008398214271973714;0.006503293625828117;19;177
