ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
17;0.9426229508196722;0.9918032786885248;0.2545048096463894;57.45866099507732;0.09016696346674308;0.0046476961337002095;0.016731945640642558;0.00583182147353193;0.04197229664834574;23;7054;884;33;0.5861611876988335;0.5145784081954294;0.5909090909090908
37;0.5327868852459017;0.5409836065573771;0.0144289391681344;56.325790842604654;0.0901669634667433;0.0066483538994682465;0.010260552089967505;0.004587346752098544;0.006956041397144486;22;1198;1;0;0.4026442307692308;0.39705882352941174;0.4305555555555556
136;0.5409836065573771;0.5081967213114754;0.02980625931445604;55.62627443789655;0.09016696346674324;0.015410054828311181;0.04823237758127474;0.007213495937944984;0.10301092915470267;23;1103;26;2;0.6333979328165374;0.62710027100271;0.6420656028368794
62;0.5;0.5081967213114754;0.05595447771304702;57.089020546420976;0.0901669634667432;0.00799279196894856;0.015745210066033778;0.013773782465265238;0.015725139359845267;23;737;49;35;0.5839285714285714;0.5611111111111111;0.5909090909090909
129;0.4098360655737705;0.4098360655737705;0.0060967348597750996;56.6285942524685;0.09016696346674312;0.007285231543657813;0.012801752108914329;0.0038918753994715257;0.009835731575383578;21;690;9;6;0.6076923076923078;0.5961538461538461;0.5813492063492063
32;0.3442622950819672;0.3442622950819672;0.0008128979813033463;55.89869192084834;0.0901669634667431;0.006413181895962525;0.0052414544764239936;0.005877046146380854;0.007082806574670904;18;237;52;0;0.5108695652173914;0.3244047619047619;0.4852941176470588
97;0.5983606557377049;0.5983606557377049;0.0023032109470261485;57.086329806296355;0.09016696346674327;0.005575722393190401;0.008408308453409645;0.007187077452651942;0.007659347164700877;22;2135;5;0;0.49455337690631807;0.5669642857142857;0.5821566110397947
19;0.4672131147540984;0.4180327868852459;0.006435442351984825;56.16742341345975;0.09016696346674326;0.008003692539897016;0.012884306077872628;0.025583579125010657;0.01249057023270902;23;666;0;0;0.4772727272727273;0.5119047619047619;0.5119047619047619
148;0.5081967213114754;0.4918032786885246;0.006638666847310663;55.953627834237906;0.09016696346674324;0.008650595097821932;0.01444495957877175;0.005894767372907512;0.012006221226923445;23;1667;4;0;0.5067567567567568;0.6125;0.628030303030303
105;0.4918032786885246;0.4508196721311475;0.0;57.6214265368408;0.09016696346674308;0.005655690779739025;0.0052335453182326295;0.005126551118521335;0.004235809347016755;21;846;2;0;0.36024844720496896;0.378494623655914;0.375
158;0.19672131147540986;0.18852459016393444;0.0;55.27904641391192;0.0901669634667432;0.008668446393977812;0.005318429144100625;0.005572371068585782;0.0019217117567800405;16;36;24;0;0.5470085470085471;0.5454545454545454;0.5192307692307692
41;0.2213114754098361;0.20491803278688525;6.774149844194554e-05;55.80687733505341;0.09016696346674316;0.010713964387984951;0.008758987283432017;0.005333470351656149;0.0037366955732496335;17;31;0;0;0.641025641025641;0.6491228070175439;0.6666666666666666
133;0.5163934426229508;0.5;0.028722395339384914;55.73355371086093;0.09016696346674316;0.008197410526543712;0.028229586357796467;0.013762652273968176;0.02034274422705661;23;972;196;26;0.5833333333333334;0.5071428571428571;0.580171358629131
11;0.4836065573770492;0.4918032786885246;0.06604796098089691;56.41157472432844;0.09016696346674308;0.0072774095769653655;0.02163102380785205;0.007676484134798216;0.013237472471482272;22;1266;0;0;0.42045454545454547;0.5202702702702703;0.5202991452991452
90;0.5163934426229508;0.4508196721311475;0.012261211217992144;56.3030239934395;0.09016696346674312;0.010956460599831205;0.029078016644137988;0.004350679505596175;0.021380255138415242;22;1384;17;1;0.6819852941176471;0.6553552492046659;0.6553552492046659
146;0.1721311475409836;0.1639344262295082;0.0;56.03369317243007;0.09016696346674316;0.011121764515654822;0.0033457403106476203;0.0119240675359671;0.001406445500805759;15;13;23;0;0.4;0.30952380952380953;0.3333333333333333
161;0.2868852459016394;0.26229508196721313;0.0040644899065167325;56.00420700823467;0.09016696346674312;0.00987460619131863;0.012057182398289495;0.016147575095419708;0.005271792223605056;21;86;0;0;0.6290849673202614;0.6666666666666666;0.6754385964912281
39;0.6557377049180328;0.639344262295082;0.004674163392494242;54.92008423316239;0.09016696346674324;0.0076908093890145435;0.016821003133770853;0.008973115867090048;0.056795223047249474;23;2017;51;0;0.5153191489361701;0.5096189419163892;0.5488461538461539
81;0.29508196721311475;0.30327868852459017;0.0;57.1495442923956;0.09016696346674323;0.009096217441561132;0.006960654704223291;0.00870087168001879;0.006688386677073801;19;177;3;0;0.6325000000000001;0.6260869565217391;0.64
112;0.3606557377049181;0.3852459016393443;0.0;55.736002029274395;0.09016696346674316;0.008207787403963464;0.007373682931154469;0.019069336700062358;0.009006693874188345;21;234;72;0;0.5349206349206349;0.53584229390681;0.5203007518796992
60;0.4426229508196722;0.3278688524590164;0.000745156482861401;57.16475430989686;0.09016696346674316;0.007062008378565016;0.007273929588471812;0.003638483699387649;0.007383878652292113;20;443;0;0;0.5972906403940887;0.5192307692307692;0.5328142380422691
57;0.4180327868852459;0.3524590163934426;0.0;56.9621001717905;0.09016696346674316;0.007458668914554416;0.0073782236463989515;0.003941618879156461;0.005749994248773828;21;642;1;0;0.3129370629370629;0.44285714285714284;0.4593406593406594
94;0.6147540983606558;0.5409836065573771;0.0;57.67820032959408;0.09016696346674308;0.004949064820245822;0.006643241068559341;0.0046092856446730635;0.010517513994488165;21;1555;0;0;0.27723676202069386;0.2834591626630062;0.29040404040404044
77;0.3278688524590164;0.3278688524590164;0.0;57.004313215393154;0.09016696346674324;0.01204953072431723;0.008542822948059232;0.0056201655031818615;0.01087964713091096;19;372;0;0;0.45906432748538006;0.46726190476190477;0.46920821114369504
162;0.26229508196721313;0.2540983606557377;0.0;57.91169872211647;0.0901669634667432;0.009034024535323116;0.004591040730790797;0.003813922666693068;0.0036173976247867506;18;75;32;0;0.5333333333333333;0.5;0.4852941176470588
33;0.3852459016393443;0.3688524590163935;0.009280585286546541;58.04085495036377;0.09016696346674323;0.00748606816858086;0.007404285679185366;0.006228745080826869;0.005565729228395149;22;469;0;0;0.4913793103448276;0.47214285714285714;0.484375
