ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
17;0.95;0.9916666666666668;0.24817927170868345;61.656870934893206;0.09090909090909087;0.004714144312781701;0.01663315664198729;0.00598661193589121;0.04014849960761459;23;7009;884;33;0.5861611876988335;0.5194700923323966;0.5962962962962963
37;0.5416666666666666;0.55;0.01491596638655462;60.37667160767286;0.09090909090909097;0.006651332836290418;0.010320831407040109;0.004692690907168507;0.0070860395981929315;22;1198;1;0;0.4026442307692308;0.39705882352941174;0.4305555555555556
136;0.55;0.5166666666666666;0.030812324929971987;59.57683921957885;0.090909090909091;0.015425652357556796;0.048466196225934996;0.007357671379398284;0.10714895213781997;23;1103;26;2;0.6333979328165374;0.62710027100271;0.6420656028368794
62;0.5083333333333333;0.5166666666666666;0.05602240896358543;61.21892732589159;0.09090909090909094;0.007999338705485923;0.015806226038689968;0.014330424927701119;0.01602220161448831;23;737;49;35;0.5839285714285714;0.5611111111111111;0.5909090909090909
129;0.4166666666666667;0.4166666666666667;0.006232492997198879;60.716145854232;0.09090909090909104;0.007288329607922575;0.012897126765208796;0.003987039418994371;0.010035181142441837;21;690;9;6;0.6076923076923078;0.5961538461538461;0.5813492063492063
32;0.3416666666666667;0.3416666666666667;0.0007703081232492997;59.84443979293349;0.09090909090909101;0.006423382812009274;0.0050893795085185855;0.0059213191296146935;0.005712583832607146;18;236;52;0;0.5303030303030303;0.3244047619047619;0.4852941176470588
97;0.6083333333333333;0.6083333333333333;0.0023809523809523807;61.290858450941144;0.09090909090909087;0.0055794515455680855;0.008446574395932094;0.0071924828544795184;0.0077954444574847934;22;2135;5;0;0.49455337690631807;0.5669642857142857;0.5821566110397947
19;0.475;0.425;0.0065826330532212885;60.191871396842785;0.09090909090909112;0.008009886099611094;0.012952636969912541;0.026702535823539042;0.012823853889081293;23;666;0;0;0.4772727272727273;0.5119047619047619;0.5119047619047619
148;0.5166666666666666;0.5;0.006862745098039216;59.981093675630035;0.090909090909091;0.008654275641181859;0.014535948259766871;0.0060653130949360964;0.012422285650727428;23;1667;4;0;0.5067567567567568;0.6125;0.628030303030303
105;0.5;0.4583333333333333;0.0;61.84165839566343;0.09090909090909112;0.005659035195811599;0.005257467467646562;0.005052579968827136;0.0042593232386596725;21;846;2;0;0.36024844720496896;0.378494623655914;0.375
158;0.2;0.19166666666666665;0.0;59.21992467887965;0.09090909090909102;0.008674635268599509;0.0053599000998465285;0.005625674742302387;0.001968885532479303;16;36;24;0;0.5470085470085471;0.5454545454545454;0.5192307692307692
41;0.225;0.20833333333333331;7.002801120448179e-05;59.7793578178024;0.09090909090909102;0.010719284994234793;0.008830465553047838;0.0054960753275469934;0.0038462490924840885;17;31;0;0;0.641025641025641;0.6491228070175439;0.6666666666666666
133;0.525;0.5083333333333333;0.029061624649859938;59.65767648454789;0.09090909090909101;0.00820338452825241;0.02838120783634767;0.014369866182729991;0.021039262620980426;23;972;196;26;0.5833333333333334;0.5071428571428571;0.580171358629131
11;0.4916666666666666;0.5;0.06715686274509804;60.4640360918388;0.09090909090909093;0.00728023322771145;0.021756392509404;0.00799230782837702;0.013674592816651357;22;1266;0;0;0.42045454545454547;0.5202702702702703;0.5202991452991452
90;0.525;0.4583333333333333;0.012675070028011205;60.33642724575135;0.09090909090909104;0.01096168599544707;0.029290667690356625;0.004462396922020565;0.022060136915741824;22;1384;17;1;0.6819852941176471;0.6553552492046659;0.6553552492046659
146;0.175;0.16666666666666666;0.0;60.0445584395851;0.09090909090909101;0.011133650238584395;0.0033707308727080627;0.011886727467357076;0.0014533211999129133;15;13;23;0;0.4;0.30952380952380953;0.3333333333333333
161;0.2916666666666667;0.26666666666666666;0.004131652661064426;60.0088304210916;0.09090909090909104;0.009882699663154054;0.012135390323500351;0.016768925190120482;0.005410042211980959;21;86;0;0;0.6290849673202614;0.6666666666666666;0.6754385964912281
39;0.6583333333333333;0.6416666666666666;0.0047619047619047615;58.794477460575074;0.090909090909091;0.007478433477403517;0.016561047011238318;0.009342727768665987;0.05697289172918535;23;1991;50;0;0.5153191489361701;0.5145173453996983;0.5488461538461539
81;0.3;0.3083333333333333;0.0;61.289961091976615;0.09090909090909097;0.009103433486660454;0.006988354334541421;0.008740536745873006;0.0067510359645589595;19;177;3;0;0.6325000000000001;0.6260869565217391;0.64
112;0.3583333333333333;0.3833333333333333;0.0;59.65517837557043;0.09090909090909106;0.008293731556417555;0.007368458938196469;0.01990455348843485;0.00891756910914452;21;224;72;0;0.542483660130719;0.5444444444444445;0.5278637770897833
60;0.44166666666666665;0.3333333333333333;0.0007703081232492997;61.29549153288335;0.09090909090909101;0.0070678293983279265;0.007255779892323156;0.003662411821564153;0.0070605031915828955;20;429;0;0;0.5972906403940887;0.5278514588859416;0.5419540229885058
57;0.425;0.3583333333333333;0.0;61.070050446989725;0.09090909090909097;0.007462919433458684;0.007413899791353221;0.0039199770636984;0.00583433138960406;21;642;1;0;0.3129370629370629;0.44285714285714284;0.4593406593406594
94;0.6083333333333333;0.55;0.0;61.88038239798541;0.09090909090909104;0.005006627781338559;0.006459935316960661;0.004667494259206039;0.008875968059801946;21;1535;0;0;0.27723676202069386;0.2834591626630062;0.29040404040404044
77;0.3333333333333333;0.3333333333333333;0.0;61.13816720068265;0.09090909090909098;0.01205580942019067;0.00859524192345558;0.0057447814392539535;0.0111378495965804;19;372;0;0;0.45906432748538006;0.46726190476190477;0.46920821114369504
162;0.26666666666666666;0.2583333333333333;0.0;62.18271259392541;0.09090909090909106;0.009039490302679596;0.004633356293724549;0.003926353771993518;0.0036846905732225467;18;75;32;0;0.5333333333333333;0.5;0.4852941176470588
33;0.39166666666666666;0.375;0.009313725490196078;62.334954330838386;0.09090909090909101;0.007490080580498755;0.007453776260372641;0.006319921951995133;0.005712143679472737;22;469;0;0;0.4913793103448276;0.47214285714285714;0.484375
152;0.5333333333333333;0.5333333333333333;0.004831932773109243;59.85317126829571;0.090909090909091;0.009022189024610652;0.013336825718214157;0.00942615878973882;0.012792235042596543;23;1321;36;17;0.5606617647058824;0.575075075075075;0.5810810810810811
142;0.15;0.11666666666666667;0.0;61.56080730632227;0.09090909090909098;0.0081001119700642;0.0023114730216866517;0.00549182395297674;0.0012158246950038695;14;9;0;0;0.6190476190476191;0.5;0.5357142857142857
117;0.5416666666666666;0.525;0.005112044817927171;61.89765426220274;0.09090909090909106;0.006771109256245956;0.011332789773709894;0.003939757289587864;0.01378295493779128;21;1006;3;0;0.4264069264069264;0.425;0.4429590017825312
