ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count;overtime;work_at_weekend;neighborhood_variability_sender;neighborhood_variability_recipient;neighborhood_variability_all
17;0.950413223140496;0.9917355371900828;0.2528236914600551;57.92124281511674;0.0905357460425186;0.004712391420783489;0.016794485473029173;0.00590949259980795;0.042585846339226366;23;7012;883;33;0.5493330147397604;0.4836006511214046;0.5473357667372574
37;0.5371900826446281;0.5454545454545454;0.014669421487603303;56.7620289625259;0.09053574604251853;0.006649601063411386;0.010299870610053326;0.004647213904368177;0.007018979723098911;22;1198;1;0;0.41423380251505254;0.39886738602918437;0.4312999838914473
136;0.5454545454545454;0.5123966942148761;0.0303030303030303;56.058182164022654;0.0905357460425186;0.015417781653869991;0.04833384045727221;0.0072751389343557035;0.10472337495420657;23;1103;24;2;0.6234894462207404;0.6352720915602013;0.6559826844864604
62;0.5041322314049587;0.5123966942148761;0.0559228650137741;57.52743886797803;0.09053574604251848;0.007996034343391084;0.015773684283076832;0.013990820199789832;0.015880621960217906;23;737;48;35;0.5772349430363544;0.51359619647797;0.5789725734791524
129;0.4132231404958678;0.4132231404958678;0.006198347107438016;57.0710540883453;0.09053574604251853;0.007286369666829191;0.012861682466665657;0.003948042495502707;0.009974771982311255;21;690;4;6;0.6016988340765514;0.6011721611721612;0.5783708475332747
32;0.3471074380165289;0.3471074380165289;0.0008264462809917355;56.33369198657323;0.09053574604251846;0.0064165105326146575;0.005258766093100146;0.005950602071891081;0.007131488316344144;18;237;52;0;0.5051037549407115;0.34355419799498743;0.4710133557144942
97;0.6033057851239669;0.6033057851239669;0.002341597796143251;57.559995245895784;0.09053574604251853;0.005577547082410713;0.008433973859419415;0.007246954562463258;0.0077213023476675096;22;2135;1;0;0.5070300229385794;0.5540206928960332;0.5733054624819035
19;0.4710743801652893;0.4214876033057852;0.006473829201101928;56.597946832118986;0.09053574604251856;0.008005592693143571;0.01292224613558319;0.0260490648533089;0.012660200924217562;23;666;0;0;0.5161554268171915;0.5328645347027701;0.5411706349206349
148;0.5123966942148761;0.4958677685950413;0.006749311294765839;56.40365314819087;0.09053574604251853;0.00865197915368528;0.014496985538081462;0.005979436114046801;0.012176985245431777;23;1667;0;0;0.4898904662712802;0.6016216618524892;0.6179068815944879
105;0.4958677685950413;0.4545454545454546;0.0;58.072344662573826;0.09053574604251867;0.005657298740445627;0.005246905358571984;0.005134463682780398;0.0042456642784432065;21;846;1;0;0.3748835403726708;0.3712271188068962;0.37286223707939714
