ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count
17;0.8041958041958042;0.8811188811188811;0.21471486260218656;10.994049738802737;0.08629492183346645;0.004291424607147122;0.01630616570613219;0.005554418250252652;0.038809008341166996;23;7076
37;0.45454545454545453;0.46153846153846156;0.012016152861223284;10.94893723894903;0.08674395911492908;0.00663138491648154;0.009836921006221114;0.004352546981802761;0.00655410947671593;22;1198
136;0.46153846153846156;0.4405594405594406;0.02683935782527332;10.920010410843142;0.08666887497412783;0.014933172377736099;0.04681505675605688;0.006893610891736674;0.0918419372382535;23;1106
62;0.42657342657342656;0.4405594405594406;0.04762139269181523;10.981060325611907;0.0865692143151123;0.0077504464503822005;0.015379391043300323;0.01269293337363326;0.014740329064415858;23;745
129;0.34965034965034963;0.34965034965034963;0.00443218753077908;10.960214383519801;0.08676553803061966;0.007268554132622791;0.01214953132263089;0.0035100621019684684;0.008946308339952079;21;690
32;0.2937062937062937;0.2937062937062937;0.0006894513936767458;10.928478415783795;0.08611680178879548;0.006386936637754236;0.004995905303417708;0.005374290889664965;0.00656300533747922;18;237
97;0.5104895104895105;0.5104895104895105;0.0016743819560720969;10.975156962361712;0.08656008999532062;0.005562330837431826;0.008062894602011436;0.006594759092595459;0.0071943005659278894;22;2135
19;0.3986013986013986;0.35664335664335667;0.005958829902491874;10.941923706073535;0.08668844712255633;0.007981100305185737;0.012436633202629837;0.022574956437271372;0.011441650820809276;23;666
148;0.43356643356643354;0.4195804195804196;0.007682458386683739;10.938885881353393;0.08675121549359864;0.008632171213472251;0.013934524589545258;0.00541247205820851;0.011031632361222487;23;1667
105;0.4195804195804196;0.3916083916083916;0.0;11.001371943521104;0.0862215394125563;0.005479145925896226;0.0049857975524790835;0.004736170846952722;0.004061597774337693;21;850
158;0.16783216783216784;0.16083916083916083;0.0;10.904300207563963;0.086746240027578;0.008636562709818331;0.005029166707022513;0.005006287071899818;0.001773829692657211;16;36
41;0.1888111888111888;0.17482517482517482;4.924652811976756e-05;10.925822005650879;0.08688340002236307;0.010688435134594913;0.008303056593987024;0.004759579103844659;0.003410720801876223;17;31
133;0.4405594405594406;0.42657342657342656;0.023293607800650054;10.924552867426803;0.08677061479667796;0.008179398754338844;0.027241856753170552;0.012225295852765506;0.018458463535403268;23;972
11;0.4125874125874126;0.4195804195804196;0.05638727469713385;10.952783587561889;0.0868108138829337;0.007258982708194687;0.0208068991137286;0.006880297278951348;0.012117195769911448;22;1266
90;0.4405594405594406;0.38461538461538464;0.01270560425490003;10.948628361583895;0.08681719365694349;0.010932401570027287;0.027769851079761564;0.003933066897202577;0.01944671778209856;22;1384
