ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count
17;0.8098591549295775;0.8802816901408451;0.21321546299071023;10.938879153007747;0.08661918163574878;0.004348336300525202;0.01636173433902555;0.005625058154251054;0.03935042222551412;23;7034
37;0.45774647887323944;0.4647887323943662;0.012186594745779643;10.893886542028318;0.08707072026728686;0.006632615604488097;0.009870034932948465;0.004406410205542129;0.0066096113765275665;22;1198
136;0.4647887323943662;0.44366197183098594;0.027220057936270102;10.865478171073256;0.08699536654400565;0.014940638626160782;0.04690009934294883;0.00695049271512819;0.09326057063560353;23;1106
62;0.4295774647887324;0.44366197183098594;0.04754769753271402;10.925374669714726;0.08689533468729214;0.00775357634596116;0.01540348896814424;0.012878538176484208;0.014875134340440651;23;745
129;0.35211267605633806;0.35211267605633806;0.004495055439017081;10.905104711141623;0.0870923483199959;0.007269669335829259;0.012199837728254415;0.003557789977859661;0.009065090192652883;21;690
32;0.29577464788732394;0.29577464788732394;0.0006992308460693238;10.873787031243634;0.0864410550378223;0.006390231696126501;0.005010109250364269;0.005436561197176484;0.006603285924388514;18;237
97;0.5140845070422535;0.5140845070422535;0.0016981320547397863;10.920738038178913;0.08688589584878921;0.005564135535138598;0.008084194521527322;0.006645484875972635;0.007247463974526887;22;2135
19;0.4014084507042254;0.3591549295774648;0.005993407252022775;10.886826423531328;0.08701498201012646;0.007982975731085327;0.012468539312238298;0.02295878425041524;0.011585815593325494;23;666
148;0.4366197183098592;0.4225352112676056;0.007791429427629608;10.884694517316893;0.08707794586451399;0.008633532199611597;0.013978961649460237;0.005485768363213988;0.011177796615556991;23;1667
105;0.4225352112676056;0.3943661971830986;0.0;10.945629334667993;0.08654606740362254;0.005480687038036271;0.004996256757673628;0.004740811599786197;0.004070748325430646;21;850
158;0.16901408450704225;0.1619718309859155;0.0;10.850637355592484;0.08707287574559444;0.008638359910061816;0.005052873466386916;0.005083941414239002;0.0017950421490907855;16;36
41;0.19014084507042253;0.17605633802816903;4.9945060433523126e-05;10.871159773776686;0.08721074704532553;0.010689696892791286;0.008339497723586746;0.004837006729825394;0.0034561263547011165;17;31
133;0.44366197183098594;0.4295774647887324;0.023224453101588254;10.869345721384546;0.08709754758148154;0.008181673116832688;0.027310046354509097;0.012426151145948958;0.01872235465733551;23;972
